Review,Rating
"So it's an appreciation post for Ritika,as i visit there on 2nd of december to celebrate my best friend's birthday and Ritika made it very special by decorating the room so thankyousomuch for that❤. And all the staffs were so good and helpful,attentive to every detail and fast service from housekeeping,IRD's to latest receipe's staff everyone was very helpful. Overall it was a peaceful stay❤",5
"I stayed in Hotel on 4th Dec. I was there for business meeting. I forgot my watch there. I received call from Hotel ""Lost and Found"" dept. Miss Gagan informed me about my watch and really thanks to her as I myself didn't remembered whether I forgot my watch at hotel or have misplaced somewhere else. Overall it was awsome experience in hotel and I am amazed for the support from Miss Gagan.  Thanks.  Regards  Jaspreet Singh 9654297924",5
"We stayed at le meredien hotel it amazing,room was vary lean,breakfast was vary good the staffs are varygood and hopeful Specially mention Rahul Mahindroo and Anjali and Rishab and chandani and also housekeeping kunal",5
"Had a wonderful stay at the hotel. Staff were cordial and cheerful. Neat and clean, very good ambiance.   The location could have been better.  Samarth from the dining area was helpful  Overall a good experience",4
All staff was very courteous they were so sweet and helpfull all loved this property for there amazing hospitality all people verysweet specially Chandni and anjali and anuj and prakhar and jayam and bijender from coceirge is the best team membeer to deliver his service,5
I stayed in the le meredien hotel many times the hotel is awesome and the staffs are very nice and very friendly and helpful specially Anjali from front office and house keeping staff was great specially kunal and Rishant.,5
"Good stay Experience with family. Also got Good deal from hotel staff Parth. Staff was courteous and supportive. Social distancing and senitation were available in the hotel. Buffet breakfast, Dinner and Lunch was also Good.",5
"Ambiance, venues, suites & rooms, varied event cuisines & personal attention par excellence!! Excellent arrangements & aattention for each event executed in a thorough professional manner.The property overlooks the Aravalli mountains and the rooms are spacious",5
"Ambiance, venues, suites & rooms, varied event cuisines & personal attention par excellence!! Excellent arrangements & attention for each event executed in a thorough professional manner. We haven't stopped getting complements from our family & friends. Our complements to the entire Le Meridien team for a job well executed. Congratulations Mr. Sanjay Gupta (GM) & your team including Sunil Kumar, Sunayna, Sukirti, Chef Ram, Pratap, Rahul, Annie, Anuj, to name a few that come to mind. Our daughter's wedding was a huge success. Thank you Le Meridien!!",5
"My check in date was 29th november..first day went awesome with Ms Chandni at the reception treating us nicely.room view was fab,top floor. Housekeeping was also excellent done by Mr Subhash very polite and simple man. Had an amazing evening experience with the chef Anuj and Ms Anjali from reception learning new dishes and ways...humble chef. Dinner buffet was in our package and we had a 9 month old kid with me..hotel swimming pool area, lobby area near longitude bar was occupied with functions so could not sit there in evening..hotel was fully crowded. We requested for a corner seat and waited for 15 to20 minutes but one staff refused to make us sit at a corner table...after sometime another staff I don't remember his name offered us a cornered 8 seater room where we could sit",2
"The property overlooks the Aravalli mountains and the rooms are spacious. But the best part of this hotel is the service - be at the restaurant where they will make your special chai - a big shout out to Ankit, Sunil and Sundar who made my chai, my way - every single time I asked for it. Subhash and Ajay in Housekeeping who made my longstay so comfortable and Supriya at Front Desk with her ready smile and pleasant attitude. Definitely calls for a return soon!",5
"It's human tendency to feel good when people care about you. That's the feeling you get at Le Meridien.   So, for starters, the property is gorgeous. Chandani was delightful at the front desk. One of the best people in the team, actually! She makes you feel like you're home.   I upgraded the room to a suite which was a better idea. The team decorated it beautifully for our anniversary -- yup yup! They were quick and chatty people. Disha was delightful to talk to. DISHA, Ajay and Brajesh did the decor beautifully.   The food was excellent. No doubt about that! Annie came to our table to check if everything went smoothly.   The only complaint I have is that the in room dining sent chicken biryani instead of lamb biryani. I was pretty specific actually. But they charged for lamb",5
It's been a while that we have not come out of our home due to this pendimic situation..But on our marriage anniversary we decided to spend a day and celebrate our Marriage anniversary in this beautiful property le meridien gurugram.The hotel is very beautiful and staff is exceptionally well trained to handle the guest safely. Its commendable that the hotel staff is very much focusing and committed to be safe and clean.. The gentlemen who first meet me in the lobby his name was Anuj Tyagi he was very well equipped with mask and gloves he offer us some sanitizer and greeted us well.  The checkin was super quick Ms Anne was highly proffectional I have seen this first time that she was conversing with me and my wife simultaneously as we generally see that the staff only converse,5
"Lunch buffet was excellent, cutlet was the best among appetizers!!! Very prompt service, Had a really good time and dine-in experience A must visit for special occasions and try the cheese cake in dessert",5
I am really appreciated to Mr Nishkar and Anju  for there provide me the excellent service for serving the food on time. They asked many time if i need anything. They speak very politely.  I said that good job & keep up the good work to make your  customer happy . Thank you again.    Also i am thank to Mr Brijesh Singh ( staff from room Service ). I am happy with his work. Good Job and keep up the good work.  Regards Praaksh Chauhan Room No 908,5
"Thanks you Chandraprakash for a lovely room decor. It made our day. 😊😊 In this covid times, this place really gave us a getaway to relax and celebrate our days in best possible way. This can't be possible without the help of Chandraprakash. Thank you once again.",5
Lovely experience and special thanks to chander prakash and sanjeev for creating a beautiful ambience in room.  Breakfast menu was good too and currently they have good offers cz of corona.  Safety measures followed everywhere as well.,5
"Exceptionally attentive Staff. Miss. Anjali, excellent hospitality and Host.  We decided to take all our meals at the hotel's restaurant. The quality, cooking and taste was delicious. Special thanks to Mr. Sunil & Mr. Samrath.  Kudos to Mr. Mayank for the MasterChef class. ;)  The hotel was very clean & room was sanitized and they took full care of the ongoing pandemic. We felt like home.  We are very grateful with all staff & also Mr. Chandraprakash for decorating our room for my wife's birthday.  Very friendly, very professional attention and excellent service.",5
"We have been associated with Meridian from a very long time. During these challenging timesof covid, we were looking for safe and tasty food to be delivered in our office for a small gathering. Being my first point of contact, Parth & Nitin were very helpful with a prompt response on availability & pricing. they even followed up till the end. I would like to give my special thanks to Chef Anurag  & Chef Ramji who took out time for us and charted out a great meal option for us. They even took care of our Jain meal options.   Chandan too was very warm & helpful while he personally came to deliver the food in our premises.  The food tasted very good and everyone in the team liked it ! The bento box packing too was amazing.  Thanks to you all !",5
Sanjay kumar from housekeeping was amazing . He was very considerate and pro active with everything.  He made our stay memorable!! The experience overall was very good and food was amazing !! The breakfast spread is too good !!,5
"First of all, a huge round of applause for VISHNU and BRIJESH from Housekeeping.  My sincere thanks to this duo for doing everything in their power to make my bed comfortable, as I was struggling with the hardness of the mattress. They made sure I was comfortable and kept following up too.  VISHNU also provided a Humidifier and Air Purifier when I mentioned my allergy issues. God bless!  Second round of applause to Ashish from Concierge, who went out of his way to help me obtain a sim card to install aarogya setu for my 14 days home quarantine at the hotel.  Third round of applause to Rishab and Farzana from Kitchen for taking time to give great suggestions and also on ensuring my requests.  Last but not least, to Mayank from reservations, who was very prompt and helpful",4
"Stay in Le Meridien, Gurgaon is great Food are fabulous and hygiene. Cleanliness, hygiene in room are good. Property looks new always. Housekeeping Services provided by Brijesh and Vishnu are in professional manner.  I wish to visit again  Keep it up Team Le Maridien",5
Great experience. Hotel staff was taking all the necessary precautions suggested for Covid 19.  Hygiene was very well maintained Chandra prakash was very helpful in his room cleaning services Food was very tasty.,4
"It was quite comfortable , luxurious and we enjoyed .food was great with great variety especially cheese cake , children loved it  , room service was excellent by CHITRA VISHNU.  Bath room service great. Well done",5
"Had a really good time. The staff is really sweet and always ready to help, especially Chitra vishnu from housekeeping. The restaurant staff takes customer feedback very seriously and makes sure you have a great time.",5
Good room and good food ...... nice view of metro from room....buffet breakfast was also great.....having a pleasant stay .. staff here is also nice....enjoying watching tv..overall a very pleasant experience..,5
We loved the service and environment of the hotel. ♥️♥️😍😍The staff was really good and helpful especially Chitra Vishnu from housekeeping department.🥰 They made our day worth remembering. Though it was a bit costly but we loved it.,5
Amazed to see such an active housekeeping staff. Ms. Radha and Mr. Sanjay attended professionally  and made sure that all our needs were met. We liked the way they extended their courteous gesture. Nice hospitality.,5
"The vibe over there was awsome. I like the hospitality by the whole staff they were so nice and cooperative and special thanks to Ms.Anjali, Mr. sahiban, Mr.Siddharth, Mr.Vikram, Mr.Manish and Ms.Divyanshi. I wish all the very best for there future enedevours.😊",5
"Great hospitality , A very Good Team of Jayam , Sahiban , Anjali , Manish , Vikaram . they helped us alot with everything . thanks to the Le meridan team it was a great time we had over there . highly recommended",5
"Everytime i visit here its been a peaceful place and the ambience here is overall too good fabulous, servicing here is superb all in one word is perfect :)spcialy mention Anjali Shidharth And Ajay   Shalini Bailwal",5
Hotel is very pleasant stay s comfortable specially thank full radha and sanjeev from housekeeping they are very nice hygiene of room is properly maintained in covid location and view is good and green,5
I enjoyed stay . Hotel is taking all precautions for COVID. Maintaining Hygiene & senetization. Breakfast is very good specially bakery section.. I enjoyed my food. Samarth has taken care of service very nicely..,5
"Thank you Mr. Anuj Tyagi , Ms. Supriya and Ms. Chandini for amazing hospitality.  Rooms were excellent, mesmerizing hotel decor, lovely staff. One more thing - must try food in latest recipe.  I will look forward to visit again. Thank you once again",5
We hosted a marriage with Le Meridien Gurgaon and was here for three days .The hotel lobby is beautiful and unique . The staff at the front desk are humble and polite always ready to assist . Supriya at front desk is very humble and friendly.. Anuj Tyagi is a star .. thank you for the wonderful hospitality.,5
"Will never visit this Hotel or recommend anyone. My Anniversary was ruined thanks to their hospitality as I went for a night stay with a package with all meals booked by Wow travels. There was 2 pint of beers per person was included. While check in I made sure the front desk guy Ravi confirms all the inclusion n he did but later when we went for lunch they refused that it's not in the package, travel agent had to intervene then we got lunch. Beer was refused initially again lack of communication, later given. Best thing about the management they are not apologetic n make you feel as if you are begging.  Last not the least our car fuel was stolen or they took our car as when we got the car after chk out fuel needle was touching E n it was half tank. We complained wanted to check",1
"I had a wonderful stay today at the Le Meridien Gurgaon! The staff and the service is superb. Sameep from the Sales team ensured all my requests were met and I am thankful for such a fantastic work done by him! Chandraprakash from housekeeping also took great care of us and ensured that we are comfortable all the time, and Supriya also provided with a homely experience with her warm gesture during the breakfast!",5
We were here for marriage ceremonies the room are amazing the lobby is beautiful the staff named Supriya Gurinder Vaibhav they are great and very helpful they r always smiling and willing to help always,5
"Since the moment you reach Le  Meridien Gurgaon, the staff team makes you feel welcome. The rooms are comfortable, nice view to the green gurgaon and Metro rail. Additionally, the restaurant service is always on time and with great variety. I want to recognise Sunil at the restaurant, Supriya and Anjali at the reception and overall front service. Thanks for the 5 star hospitality. ",5
"Excellent service.Clean room,Radha in housekeeping services is excellent.Helpful staff.Nice view of Aravali hills, excellent ambiance, clean pool ,covid safe , lovely gardens , clean bathroom,quick service , good food, food variety is extremely nice, lovely presentation",5
"Radha was very sweet and courteous in her demeanor. She's very prompt in responding to the needs and provided housekeeping services very well. Thank You, Radha and housekeeping team @LeMeridian Gurgaon.",5
Lovely time at meridian.  Amazing breakfast  buffet .  Great housekeeping by dear Chitra. Great bedding . Very comfortable beds  Great ambiance  A must stay experience for all  Cutest water bottles in the room - unlimited supplies,5
Thank you to Le Meridian. Special Thanks to Radha from house keeping who ensured that she provides all the service and assistance to us. She has been very helpful.  We would like to visit the property again as one of the best property to stay in Gurgaon,5
We have stayed one night with Le Meridien Gurgaon for outing for a change and enjoyed the stay fullest .Anjali in the lobby was so helpful to full fill all the needs during my stay .Concierge Anuj tyagi lao helped us to arrange certain items from out side so quickly .kudos to both.Thanks for lovely stay.,5
"We stayed with friends the hotel was awesome,the staffs are also very helpful specialy Anjali Ravi from front office and Anuj Tyagi is from concierge thr are very good.thank you for the best hospitality.",5
Thia is review for my last visit to le meridian Gurgaon ..I really want to thanks to the staff of le meridian especially Anny mam and Anjali mam They made our stay really unforgettable And thanks to chef Mayank for helping us how to make pizza and  pasta .I really want to be very thankful to the above mentioned names.they are very helpful ..surely will be seeing u soon .next month for my anniversary le meridian..,5
Radha took lot of care and did Excell work in House keeping..She is excellent..our room was well managed & clean..very prompt action taken..keep it up..bathroom was cleaned whever required..Room serve too good.,5
I stay in le meridian Gurgaon I  will enjoyed the stay especially thanks to miss radha she is from housekeeping she is doing very good service and maintain cleaness and hygiene Thank you le meridian . Our stay here is very good.,4
"The hotel staff were extremely cordial and the people at house keeping, especially chandraprakash really took good care of us and made us feel like we were at home. Kudos to the team here at Le Meridien",5
"We had a great stay at Le Méridien Gurgaon. The staff was always courteous, prompt and attentive to our all our needs. The breakfast spread, managed by Chef Sunny and serviced by Samarth, was well laid out, pretty vast and awesome! This was our second stay at this property, and it far exceeded all our expectations. Look forward to our next visit here soon. Till then, thanks to everyone involved for making our stay here so pleasant and welcoming.",5
"We stayed here for a couple of nights. No complaints, had a fabulous stay. Service exceeded expectations thanks to Samarth, Sunny & Avantika in the restaurant. Seamless experience.  Shall return for sure.",5
Great hospitality and service. Special mention Smarath. He  assisted us with great food options and served us well.we thank the hotel to hire such a good staff.  It has been a pleasure visiting here and staying,5
Staff was very courteous they were very helpful special thank you to front office team specially Chandni and Ravi and Rajesh from conceirge who assisted me very well regarding flight details and they all were very helpful will be back soon thankyou le Meridien team for making my stay memorable,5
"We really like the stay at le meridian. Special thanks to Awantika, Samarth and Chef Sunny. Team is really very supportive and interactive. Cheers guys !! You made our stay fantastic. Hopefully see you again",5
It was a great experience with le meridiean and especially thanks to Samarth he really a great boy very kind and courteous staff. He care us very great full.God bless him for his bright future. We again plain to come again.,5
we are here first time in le meridien gurgaon it was really excellent stayed with properties with great service and especially thanks to Mr. Samarth and chef sunny for good food we are here for a cricket tournament we recommend to my team as well for visit again.,5
Our server Nishakar helped us with all of our needs and we went here for my Brother's Birthday. The service provided by him was perfect and the experience was unforgettable. Food was amazing. Great spread,5
Team is very good in term of customer service...they provided as per our choices.. Specially Mr.Samarth helped us a Lot...5 start rating for him.. Very good services ....Keep it up.. I will recommend this to my friends and family,5
"It was our first visit to this property and the staff friendliness and the food quality made it memorable. Samarth assisted us in the dinner and the breakfast, he was very generous. And Brijesh, the house keeping staff was also courteous. Thanks Le Meridian.",5
We are here for business trip and had a great lunch at latest recipe. It was really  excellent  food and nice hospitality  specially thank to samarth for his nice hospitality  we enjoyed  a lot.he was very kind and courteous,5
Enjoyed a perfect meal. Lovely Ambience. Special thanks to Mr Samarth who served us delicious breakfast on time. All well. Keep up the good work. Variety of breakfast is perfect. Would highly recommend to our friends and families to visit this place.,5
Samarth Dealt with us & helped us with food & drinks & made sure the perfect taste for everything   He is quite humble & personally takes care of all guests  We would Love to visit again & have same fun again,5
"It was indeed a great visit. Superb hospitality provided by Joyam, Anjali and Bhavesh Ji. We had morning breakfast and chef Sunny provided us with the best food and not to forget cold coffee ☺️ Indeed a great visit. Hope to be a part of this again",5
Vishnu -- Chirag & Ajay V sincere & prompt on calls.all three areV polite & Most obediant..they deserve praise.We Wish them all good luck for future.they deserve Promotion .May God BLESS them all three.,5
The hotel has a very beautiful lobby.Latest recipie serves amazing cuisines and the hygiene is properly taken care off.The staff was Very attentive especially Annie and Aakriti whom i met in the breakfast area.Jayam always keeps smiling at the front desk.Rooms are sanatized properly.,5
"The service was really good. The staff was polite and friendly. Would like to mention the names- Sagrika and Chandra Prakash (housekeeping staff), they were really sweet and took care of all our needs.  The room was clean and sanitized. Looking forward to visit again. :)",5
"Stayed at le-meridian gurgaon from 17th until 19th. Started with a good note ,the room was well decorated for our anniversary stay over ,though a laid back house keeping service brought this to a low level clubbed with breakfast on the first day when placards for non veg and veg were messed up leading us to eat up non veg whereas we are pure vegetarian! We extended our stay before this happened else would not have bothered to move out to another hotel! I was thinking of not staying at this property next time until I came across delightful service provided my Mr Samarth during our breakfast on 19th, exemplary service making me believe my sour experience the previous day was just one off! Keep up the good work with same zeal and passion! Housekeeping needs some improvement though",5
"Breakfast is exillent. Mr.samarth is doint good job. Room was also well maintained.great experiance of stay with Le meridian. Room was comfortable, hotel wil maintained proper hygiene and cleaned aslo.",5
We stayed for a day at Le meridien in gurgaon and the experience was great. The food was really good. Staff is really well behaved especially samarth; rooms were spacious and clean. I would recommend people it for people coming to Gurgaon.,5
"A really great place to stay in. Latest recipe restaurant is also a good place to eat. Staff is really good, people like Mr. Samarth assisted me in many ways, thankful of that. You should visit here too.",5
The stay was very comfortable and special mention for Ms.Supriya♥️♥️ The staf polite and I didn't even have to wait long for check-in. The room was clean and proper sanitization was taken care of. Highly recommended,5
I really want to express my deep gratitude for the hotel staff for providing such a wonderful experience to us ..Really thank Mr. SUNIl JI  one of the team members serving our table that day. He was really fantastic in terms of taking care of all the members of our table so gracefully with a great smile all the time. It was really great meeting with ol the staff members specially Miss Chitra (room service) . Thank you ol.🙏keep doing the great work 👍,5
Sanjay from house keeping and who was also the floor incharge was so good and well observant for what a customer need they decorated my room i was staying from past 2 days i had no idea they will do such lovely things to the room and Radha also from house keeping is a very hard working  person I recommend these guys personally  Give them a raise guys !!! 💙💙,5
We stayed at Le-Meridien Gurgaon and needless to say we had an amazing time. The rooms are spacious and the staff is amazing.  They have an amazing breakfast spread and Samarth catered to all our needs and was really polite.,5
"Awesome hospitality, awesome food! Such a wholesome breakfast, thanks Samarth for serving us so well. The room experience as usual was great, we were staying for the 3rd time, and the in room dining, everything was perfect. All the housekeeping staff is also really warm and polite. Thanks!",5
"I am impressed by the service I had Everything was wonderful I tried South Indian and north indian both  Even the dessert was full and apt Samarth: thankyou for hosting us, we appreciate your help 😊 Your gesture towards us was kind",5
Had a very nice stay its a wonderful hotel. Darban and Radha were very helpful and Mr sanjay decorated the room really well i was soo amazed. Ranjana was very polite and made sure our requests were taken and done quickly Prakhar at front desk was very polite and humble overall had a amazing stay will definitely recommend to my friends.,5
Had a wonderful check in experience Mr. Rahul and Jayam were very smooth. virendra from housekeeping was very quick in his services when asked for Speakers. Mr Kunal and Jawana were very courteous and made sure we had a wonderful stay. Even Tanidia and Nitin from IRD were polite and quick. Kuddos to the team will definately visit again.,5
"I stayed for one night and was very impressed by the service and the housekeeping. Sanjay I think that’s his name, the floor incharge and Radha were very kind and helpful. If you’re worried about safety and hygiene, they take care of it all, especially during covid.",5
Vishu and Brijesh are doing a great job catering to us!  And love the concept of replacement of plastic bottles to glass bottle  In rooms. Amazing house keeping service taking care of their guests very well.,5
Very Comfortable stay. Loved the service and help provided especially by Mr. Vishnu and Brijesh. They made sure to give everything we needed for our hygienic stay. Look forward to stay in future too. Thank you,5
"Housekeeping team always very nice with us and making our stay very comfortable we are in 1204 and housekeeping team take care of us especially brajesh kumar ,Hemant ,jawana and Disha all mangers are very warm",5
"Hotel is very good staff if very helpful and courtyes , love the servics special thanks to  house keeping staff is very carefully and room attendant Brajesh Kumar floor incharge Hemant Kumar and disha housekeepin very helpful  Will come back soon .. all the hygiene measures are properly taken taken great team..keep up the good work and special tnx brajesh Kumar house keeping associat",5
"Overall experience was superb. The sanitisation and precautions taken were great. Supriya, at the reception was quite helpful and welcoming.  Room attendant: Brijesh Kumar was great at his work. We had a great time.",5
"We went for a short break on 2nd oct weekend. I visited with my spouse and kid. Must say all the facilities were well sanitised and very good care was taken. We really enjoyed our stay and had a much deserved break.  The staff was also very courteous as we requested on a day to serve us in room instead of buffet to avoid the crowd, which they helped. Especially Anjali was really nice and offered us upgrade as well. Would want to visit again for such a break.",5
Stay was awesome...thanks to miss Chitra and Mr Vishnu they had really made our stay awesome. Food was good...stay was great. thanks to house keeping manager miss Disha she had for making this stay cheerful.,5
"Comfortable stay impeccable service great gesture by every department amazing breakfast spread enjoyed it. anjali from front desk  helped me solving some queries.navin, samarth who served me every meal.kudos deserved ",5
Brajesh.Kumar room attendant I was staying in the room. 1215 Rajesh was perfect with his job and I give him a five star rating so keep it keep the good work going Rajesh see you soon happy with the overall service of Lemerdian  Hemant Kumar.  Assistant manager housekeeping a perfect with the jobs so keep the good work going and I give them a five star rating,5
The hotel was great beautiful ... The staff is polite .. the food is awesome... The staff like Supriya she is so polite and humble ..thank you team for the great work kudos to the team ..thanks team ....,5
"I had recently visited Le Meridien, Gurugram and it was a wonderful stay. They have such clean rooms with all the safety precautions and measure. The team is ver courteous and pays attention to all minute details. A special thanks to Supriya from front desk. She made our stay even more memorable. She provided us with all the services promptly and was always helpful. I would recommend coming to this place and making your day even more special. ",5
The staff  is polite..  Food is good.. Thank you supriyaa for the great hospitality   . Great rooms...  Taking all important measures for cover.. All sanitized  room...  Problem social distancing  maintained...,5
the stay was awesome the food was great..hotel is beautiful and the staff is polite ..thank u supriya for the hospitality ...great team and work thanks...will come soon again with friends kudos to lm team,5
Ajay and Vishnu and beijesh providing best room service in the pandemic time. The food is good and everyone is humble. Proper safety precautions are taken at the entry and at stay. Would totally recommend it to my family and friends.,5
"i stayed at le meridian hotel with my friends ,it was amazing experience,Anjali she took our check in it was very fast and how she welcomed it was so precious,Anuj tyagi helped  us to arrange stuff which we required during our stay.Looking forward to visit again .",5
"We have stayed one night with Le Meridien Gurgaon and enjoy our stay the most .We felt like home with great warms of the hotel staff who served from their heart in this difficult  time .Genuine smile behind the mask from the staff .Special mention to Anjali ,lobby guest relation and chief  concierge Anuj Tyagi for their help during oir stay .",5
So this is the first time we stay in le meridian staff is rly vry welcoming and kind specially miss Anjali and supriya from guest relation. Also sufi from reservation. We also had a great food at all day dining restro chef pankaj and jitesh mohit all are vry helpfull and kind a big kudos to them. We wish to visit again.,5
"I have stayed at le merediden hotel with my family it was very comfortable, we enjoyed alot specialy my kid he enjoyed a lot I would like to mention the mane Anjali from front office she is very kind and Rapha ,Ajay,brijesh, from house keeping and also Avandika she help us in breakfast.",5
"I have stayed in many hotels but le Meridien is beyond expectations ,it's awesome I would love come back angain ,Anjali she is very kind she helped us in check in it was very smooth and chandni helped us for checking out which was very fast the food was fentastic.",5
Brajesh Kumar from Housekeeping and Floor incharge Ajay have done a very well job and are very kind towards the guests. He has an very positive attitude towards guests and is cheerful and jolly. Recommend a five star for the hotel staff.,5
Helpfull staff rooms are up to date neat and clean loved to stay here....the food was nice and all the sercives were on time....jayam and annie at front desk helped us alot for giving nice and comfortable service.....and the HK staff hemant and jawana were also mind blowing as they sanetized our room really well on our request.....thank you and see you all soon.,5
"Thank you guys you all were very helpful.Annie from front office was very cooperative.The rooms are nicely sanitized .Housekeeping was keen to know if they need anything.Jayam ,Jawana,Hemant from hk was very nice and attentive towards our needs.",5
We have visited the hotel for having food and the feeling was so great inside the lobby .The ambience was very beautiful in the lobby .Water body is very beautiful and nice and very courteous staff in the lobby .Anjali and Anuj tyagi were so welcoming and nice .food was great .looking forward to visit again.,5
"We have visited this hotel many times and always feel welcome here by the staff in the lobby .Beautiful ambience ,good food ,staff is courteous .Lobby guest relation Anjali is alaways available for guests with het beautiful smile.Anuj tyagi is also very helpful in case of any need .Thanks to all.",5
Great service by Kiran. The housekeeping staff is pretty amazing. The view is pretty good. The hotel staff is friendly and a great ambiance. Pleasant stay with friends and a great experience. The place is amazing.,5
"Awesome service and food.  The staff, especially our facilitator - Samarth was very helpful. He did a very good job while sercng our food.  Would love to recommend the place to friends and family. Thanks for the service.  Thanks, Akshit",5
"I recently hosted a campaign shoot for my company at the le Meridien Gurgaon and my experience has been exceptional. The staff right from the sales team to the employees on the floor are courteous and pro active. They helped me choose the locations and organise the complete shoot very smoothly. On the day of execution they left no leaves unturned to make our campaign shoot a success. A special shout out to Parth Dhall, Sajiya Bano from the sales team, Manish Kumar and Manish Singh from banquets and events and chef Ramji and Anurag from F&B.",5
Ajay was awesome in Housekeeping team.this hotel services are awesome . Housekeeping team doing very good work and I have met Disha manager she was awesome. We will come back again and recommend this hotel.,5
The room was very spacious  and with luxurious  amenities  . services  was very rapid  . Great hospitality  cleanliness  and hygiene  match with standard  .thank you so much for special  thanks to neeraj who serviced  my room,5
"Loved my stay at Le meridien gurgaon .  Food was absolutely delicious and stay was comfortable . Thanks for assisting us Samarth , you were humble and really courteous.  & special thanks for room decor & cake for my wife’s birthday surprise .",5
"Have a great experience, staff is so good and very polite, very nice accommodation and place is so hygienic for kids as well, so happy to stay with them, even you can learn with chefhow to make some special dishes for your loved ones.",5
Great hospitality  And special thanks to Annie for making our stay comfortable and smooth. And also thanks to Samarth from F&B (latest recipe) always there to help us with anything we needed. Will sure visit again.,5
The best place in Gurgaon to stay for work and leisure I think it’s Lemerdian Spl mention.  ANNIE Specially on the front desk has made the chicken smooth quick and I really appreciate her professionalism  The breakfast was good service was up to the mark and chef Sunny was professional and I really love the breakfast  All in all perfect that’s what I can say,5
"The staff at the front office is really very amazing.Special mention to Vaibhav,Annie,Rahul,Rishabh,Anuj and Bijender .These guys were so interactive.The breakfast was really good.The North Indian food in this hotel is Amazing.Chef Sunny was great.",5
Lovely stay And nice hospitality and decoration by sanjay And kamlesh was really helpful in serving Loved the experience Highly recommended The cake and decoration from there side was so nice of them  Much needed,5
Food was amazing and the ambience is too good ! The sanitation was to the mark and the staff is quick to respond! Must visit for a family Brunch on a Sunday! Things are good food is nice  Desserts are mouth watering !!,5
"Very good staff with a memorable stay Celebrated sister bachelorette and staff offered all help Room view is good  Chandni, Nitish and Manish and Annie were very cordial and helped in decoration Breakfast is good",5
"Very nice and prompt house keeping services. Especially Dev, Chitra and Ajay for their quick response and services. Rooms were pretty good and enjoyed the food. Nice spread.. had a wonderful stay at Le Meridien, Gurgaon.",5
The hotel lobby is very spacious and beautiful.The chandelier is really attractive. The restaurant services were really great Annie from guest relations was very sweet towards all her guests in lobby. The front office team is really great.,5
The hotel is really very beautiful.We had a meeting here in the hotel on 10th October.The meeting rooms are spacious and the staff is very attentive.Annie and Supriya from guest relations were really amazing .Thank you team,5
The hotel is lovely .. I was there for business purpose. The staff is so polite specially  annie and supriyaa in the guest relations ..they were so polite and humble..keep up the good work ladies all the best,5
"Regarding our recent stay at Le Meridian Hotel Gurgaon, House Keeping was really awesome and the room is really great, special thanks to Chitra, Ajay and Saurabh from house keeping for making it exceptionally clean.",5
Staff was very courteous and they were very polite and helpful will like to thank you to entire team of le meridien special mention to chandni and sagar  thanku hospitality at the best and all precautions were taken,5
"Room are really great, neat and clean.  Staff was so polite and sweet. The view from the room was incredible. Food was too lit can't explain the taste, buffet was awesome.. Also special thanks to Miss. Anjali, Miss. Radha, Mr.sanjay and Mr.Ranjeet for making our stay comfortable and beautiful 🤩😊.",5
"Very amazing room ,specially the staff Anjali Chandani Anuj Rajesh they helped us every time .we enjoyed the stay, food was amazing the restaurant staffs good the servers Jaydeep Aayush and Ashif they are also very kind",5
It's a wonderful stay with you at the hotel. This was my 2nd stay and am very Happy with the services. Rajesh concierge was very attentive in fulfilling my requests. Special thanks to Chandnai for being very proactive,5
Staff was very sweet and courteous during this pandemic they are taking great care of guest the rooms are highly sanitized and special mention to chandni and anajali for from front desk they are very sweet and proactive kudos to front office team thank you Le meridien team will be back soon,5
"Le Meridien Gurgaon is the best place to stay . The front office staff is very nice,the check in was very smooth, Chandni help me to check in and check out Anjali is very kind enough to help in every query.Rajesh also very good",5
Ashish at the bar was very efficient and Anjali at the lobby was very courteous. DK from FnB ensured I got the meals on time. Lovely stay. Ritika and Rishabh are my buddies with whom i can chat in the evening to relax me out.,5
Amazing hotel with great hospitality..lovely lobby nice art work... speacial thanks to Rishabh and Ritika form front desk and anjali from guest relations. Food was great and tasty   Would love to come back,5
Really glad that i was assissted by Ms.Chandni and Ms.Annie. Really supportive staff. Always on their toes. Will definitely visit again. Will recommend this place for everyone if in gurugram please visit this place.,5
"I stayed here for many times and we glad to share expeince with you that it was very safe and comfortable  and  especially  thanks house keeping Anita and....restaurant staff Samarth, Jaidev, Ranjeet for providing fantastic service.",5
"Le Meridien hotel is the beatiful hotel, the is very polite and food is good. I enjoyed to stay in that hotel. Rooms are beatiful and the stuff Anjali jaydeev jitesh and ashif and Deepak they are very helpful",5
Amazing stay best hotel to stay staff was so courteous and wonderful they were very sweet and proactive swift checkin process special thank you to Chandni from front desk she was very helpful and was very courteous will be back soon kudos to her and entire team of front office keep it up guys front office people are the real gems of the hotel,5
Visited Latest Recipe for a family lunch and it was a truly rewarding experience. The food is amazing and of the highest quality. The service is always special and impeccable. Our heartfelt thanks to Anil and Samarth for really looking after us.,5
The stay was made too comfortable. Room was excellent and taken care of by hotel staff particularly Radha in a  very professional way. Her proficiency in house keeping and maintaining hygiene matches global standards. Big thumbs up for Le meridien!,5
