Review,Rating
This is the best stay among all stay. I can say experience of here was excellent.All hotel Places as well as room were neat and clean. If Good Budget then Preferably Stay here. Cuisine was also excellent.,5.0
I have stayed many times at Taj Man Singh. The impeccable service has been a constant in each visit. The Ming Palace restaurant is a great place for dining with friends. Looking forward to my next stay. ,5.0
"As always a great experience. beautiful property, excellent customer service. Under renovation , excited to see changes breakfast was lovely experince, staff was very attentive and cordial, loved my short saty, highly recommended",5.0
"Location of the property is superb in Lutyens area which is well connected to south Delhi ,Connaught Place ,Khan Market , Teen Murthi and other VIP areas surrounding it . Food at the restaurants was sumptuous.",5.0
"Visited House of Ming, at my all time favorite Taj Mahal, # 1 Mansingh Road, New Delhi for dinner on 5th September evening.  Ordered - Melange of cepes, hon-shimeji & shiitake mushroom in pepper celery sauce with plain white rice.  In addition to shiitake, requested for white & black fungus as well. But sadly, same was missing - a big let down especially at Taj. Amid discussion & meeting up with friends, it'd be inappropriate to get it changed. However, the chef & the guest experience manager must take a note. Totally unaccepted at an icon like Taj.",3.0
"There are a few times when you live in the same city and go out to unwind in the hotel in the same city. This place has been however has been on my to do list so I decided to strike this off from my to do list.   We checked in at around 2 30 pm on a saturday and as expected due to the off peak timing the check in was swift and comfortable. We were guided my by an elderly host to our room, the lady was extremely courteous and patient.  The views from the room were amazing. I mean how many times do you get a view of the India gate and the Rashtrapati Bhawan at one go. The view had so much greenery that one would even think why so much fuss about the pollution in Delhi.  A stay in this hotel would present a totally different perspective on Delhi to any traveller.  NOw coming down",5.0
"A very busy hotel and it seems a more of a hotel for the business type of guests and was holding many community meetings and various functions. The hotel is being up graded and the first room offered we turned down due to a very small bathroom with a antique shower in the bath. We had a new room with a large bathroom and shower and room for a desk and a wardrobe area. Breakfast was in the ming restaurant which is too small for the guests coming down together especially around 9a,m, often there was queues of people waiting tables not and ideal start to the day. We walked to the local market which was an experience with so much traffic but survived. The club lounge was very busy especially at the weekend and the atmosphere spoilt by too many young children admitted",4.0
We visited this property for a stay cation for the weekend . I found the property dated and the staff wanting . On our visit to the pool the pool attendant told us we cant take pictures despite the fact that there was no one in the pool except my kids . When I asked him to call the manager he called him and said there were 8-9 people . The manager arrived to find none and then apologized . The pool has only one changing  hut so if its occupied you need to wait  to change or go to the spa which is a walk and a floor below the pool . The rooftop restaurant was closed for maintenance so we missed the view of the Lutyens Delhi . The breakfast in the morning was very good but it was very busy and it appeared the waiters had their own favorite clients . We had to repeatedly call for,2.0
"I have stayed many times at the Taj Mansingh over the years, and it is now painfully clear that a refurbishment is overdue. Although the soft product (service, food) remains excellent, the hard product (furniture, decor, technology) is now way behind the competition. The bedrooms are tired and dated, with old worn-out controls (for the lights, air conditioning etc), tired-looking carpets and a grainy TV signal. The service in the Club Lounge is impeccable, but the food offering is underwhelming, even at breakfast. Among the big positives for this property are the swimming pool, which is large and well maintained, and Varq, which serves some of the best modern Indian cuisine that I have found anywhere. I have heard a rumour that a large-scale refurbishment of this property is",3.0
Excellent location very good food both at MACHAN n VARQ . Ricks bar  was good . Staff at club lounge was very good n hospitality was exceptionally great. Pool was eally good size and clean. Very comfortable stay. ,5.0
It was a wonderful experience to stay at Taj Mansigh Delhi. It is located at the heart of Lutyens' Delhi. Very conveniently approachable & having world class hospitality & facilities. One must always make a choice to stay here.  ,5.0
"Traveling in India often for working. Taj is always my partner for choice. Excellent locations, outstanding service, friendly environment able to meet all your request timely and professionally. This time I appreciated services of the Executive lounge. ",5.0
"I found this hotel outstanding in its service from start to finish of our family stay of 9 nights. Every single member of staff is exceptionally attentive and provides a personal service.  Smooth pick up from airport. When we arrrived at 4am at hotel, receptionist greeted us at the door, put flower garlands around our necks, and led us to comfortable seats for the check in.  The rooms were comfortable and spacious and had everything we needed. The room service staff were extremely attentive and gave us lots of bottles of drinking water.  Unfortunately I had an accident while I was in Dehli and was brought back to the hotel unable to walk. The hotel staff sprang to action, providing a wheelchair immediately, the advice of hotel doctor, and a car to hospital. A member of the hotel",5.0
Lovely place to stay with that age old feeling. Some nice old age mosaics are priceless. Wish the weather were better to walk around the neighborhood as quiet a few visiting spots may be covered while taking a stroll.,5.0
"This used to be a really good hotel. However, this is no longer the case. The lobby is beautiful but the rooms need to be refurbhsihed and upgraded. The breakfast is held in their Chinese restaurant and does not have the variety needed. The food in the Chinese and Indian restaurants is of poor quality. Dishes were sent back. Taj Mansingh is classified as a luxury hotel. It currently is not but has the potential to regain its old glory. Avoid for the time being  - there are other Luxury hotels in Delhi worth looking at, and staying for the prices you will be charged",1.0
"We have been to other taj properties before and this one was no less..right from the check in to complimentary upgrade to a lavish breakfast..everything was in order..this hotel is so beautiful that one can sit in its lobby for whole day and still cant get over with its architecture and beauty..check in was pretty smooth..with a complimentary upgrade to d club room..personalised butler service, complimentary high tea and cocktail hours..all were top notch..would especially like to mention always smiling personality of Mr. Sanjay Kumar here..such a gem ge was..made sure we were always full in d lounge..really a cheerful personality.. pool was a bit dirty due to mosquitoes and all..however the sauna and steam were amazing..the breakfast was quite lavish and even accustomed our few",5.0
"It's a Taj, but then it's a Taj so needs to live up to the reputation. Beautiful grounds, delightful kitchen fare, elegant rooms slightly creaking but retains the period feel. In the end, the staff stand out from other properties- Varun & Sanjay at the Club lounge, Rahul, Desha at check-in,  Lakshay at concierge and Rupak at the gym. Our fabulous 4 day stay, we wanted to be back inside every  few hours we went outside.",5.0
"A good stay, but property rooms lack charging points near the bed. Also, the staff at the Machaan reataurant is a bit impolite and not trained. Rest all heads up, a good property to stay at for a brief time.",5.0
Very nice and attractive hotel.Room hygienic and clean very well. Staff members behiour so good. Prices a bit high but compared to their service it's okay. Most memorable visit in this hotel. Good job guys,5.0
"The luxurious hotel is centrally located, close to all locations.It bears the old charm and elegance but definitely its aged and have started showing it.The rooms are spacious.We were given room in the smoking zone and every time we had to call the services of HK for air refreshners. The breakfast next day was good but I would say the Taj Palace is superior to this in every sense.The restaurant , spa , fitness centre all are not up to the standards of Taj palace.But the service part is impeccable,... and that too simply superb!! All of them wish you with a warm smile.Also the celebrities are in a queue here !!  But for the proud past and location, you have to think again before making a reservation for the money you are paying for.",4.0
"Taj Mahal Hotel, New Delhi is one of the oldest 5 star hotel in New Delhi which is centrally located and offers spectacular view of the city's green belt. Staff is very smiling and helpful. It's beautiful hotel and there is a sense of warmth in the hotel which makes you feel very comfortable. ",5.0
"I’ll keep it short since it’s the Taj. Self explanatory. Experienced the Tajness as they claim. Hospitable staff, great infrastructure with detailed architectural design. They can definitely up their technology game whilst still holding on to their heritage making it both modern yet historical. Wouldn’t mind seeing a few toto seats around to make things fancy for the comfort loving customer. The in room dining was extremely slow since they had just two people serving the entire guest occupancy but never the less the hospitality was pretty decent. Would definitively recommend staying here if you’d like to experience the luxury and culture India has to offer.",4.0
One of the long standing 5 star deluxe and a landmark of Delhi. But now desparate for an upgrade. Food is still classic and great but the rooms and areas need to be brought into the current millennium. Seriously. ,3.0
excellent stay. Comfortable stay Gym was also modern. Pool was also good and clean.Nice staying. Rooms were clean. The hospitality is well settled and nice. Th  dnice decorationis also good. th e pool view is also good. ,5.0
"Great food especially the breakfast, love the Taj as always . Great location , size of the room and finally the renowned Taj service.A small feedback probably the mgmt should think of up gradation like other Taj hotels",4.0
"Very nice property in Delhi. Perfect service in all department I have interacted with. Especially appreciate attention of the team in the lobby bar, Great job! Would recommend for everyone in need of good service and good location when on business trip in Delhi.",5.0
"You are hosted by an Amazing set of guys . Always smiling , polite and so attentive to small details that you want to come again and again. The room service , the breakfast spread and other services are world  class ",5.0
great place to spend leisure time or n business tour..the hotel is undergoing renovation so some disappointments possible..Swimming area needs attention as the monsoon rains makes it difficult even to reach it..Sumptous breakfast but it has became same at all places..so i think the big names sgould have certain dishes as their own signature ones...rest assured its a Taj brand.,4.0
"We checked into this hotel for the weekend expecting the famed Tajness. Sadly the stay was average . Everything in the hotel is old and dated . The top floor Restaurent which gives a fab view of the capital was closed for renovation. I’d to ask for toiletries ( which were very good by the way) , there was no iron and ironing board in the room ( standard requirement for any self respecting 5 star) , TV though led looked quite old , pool has one changing hut where one person can change at a time and if someone is inside you need to wait ( never saw this at any other 5 star) . Check in and check out were nothing special either . Only redeeming feature the fab breakfast . Overall capital has many hotels that offer a far superior experience at a smaller budget . ",3.0
"The hotel is an oasis in the middle of Delhi The wonderful Nikhita Sethi always makes me feel so very welcome, as do the great bar staff and club room bar staff. Lovely pool with super staff there and in the gym. The restaurant staff especially Varun and the breakfast team make the stay very special",5.0
The hotel it self was amazing and the staff was above average! Ajit was the best driver we have had in the world! Ask for him by name. Also Shraddha is amazing and will help plan anything that is needed!,4.0
"Convenient Luxury Hotel for business personnel and Professionals , except breakfast menu is much less to be improved and sitting arrangement in Machan is not at par, even after putting Butler button no one comes for service, but people come after calling in Room assistance  ",4.0
"Nice hotel, kind people, quite traditional, large and comfortable rooms (albeit I do  not like wall to wall carpets) ; good breakfast, elegant shops but I missed a simple shop for daily needs (like if you forgot a shaving foam etc. ) - meeting rooms for business were comfortable and again, with dedicated staff.  ",4.0
"One of my favourite hotels for the last two decades. Sad to see it crumbling a bit at the edges. Needs some solid renovation of the rooms. Tearing carpets, ageing commodes and showers. Coffee shop under repair and the new makeshift breakfast place was an overcrowded. Also, they mistakenly gave my room to another guest who walked in to the room late night, before the confusion was cleared!   I hope it can regain its glory. ",3.0
"we were upgraded to Club floor. Central location . Excellent service. Best comfortable rooms and super courteous staff.  Restaurants are good, but of course, pricey. Bed in room are too soft for us, however, other amenities are just fine,",5.0
We feel its the human to human conect that makes you feel great! and the hospitality at Taj Mahal New Delhi was outstanding right from the moment you alight from you car to the moment we got back into car for leaving the hotel. Its the best place to stay if you are visiting delhi.,5.0
The concierge desk people were exceptionally helpful in posting a package for me. My room cleaner was really friendly and skillful. Even the elevator guys add to the experience with their cheerful and engaging manner.,5.0
"This hotel has the best service in the world, they give service far beyond expectations. Perfect staff, food, rooms. Everything is great. Good location near Khan Market. Also have a pool for sunny days.",5.0
"One of the best hotels that I’ve come through after visiting a lot of countries in my life.   We were provided with the best amenities possible.   The hygiene was well taken care of.  We were given access to the lounge even late at night too with no due difficulty.   The staff was very cooperative.   I was felicitated with a cake and a rose bouquet as it was my birthday.  Security and privacy of the room was well maintained.  Felt personal attention to myself and family members due to overall courtesy and support for my celebration extended  by Duty Manager Mr.Amrinder Bains. He has managed the entire show very efficiently.  Also like to convey thanks to Ms.Shivani-CRM, for her polite and cooperative gesture.  Overall it was a very good experience.  Would like to recommend for",5.0
"Right from the moment, your car door is opened and you are welcomed with the traditional ""Namaste"" by the doorman to the similar gesture on your check out, you know you are experiencing the warmth that the Taj group is renowned for. I was checked in with minimum fuss and was ushered into my room in less than 10 minutes..  I was there in the hotel for eight nights and enjoyed the comfort and luxury of the hotel to a great extent by going for a swim on all days (the attendant needs to insist that all guests have a shower before entering the pool because I did see that this basic etiquette was often not followed. Dress code violations were also seen).The gymnasium is also excellent for a hotel. I was having my dinner in ""Machan"" on all nights. This is a multi cuisine 24 hour coffee",5.0
"It was really wonderful staying at Taj Mahal New Delhi. Right from the Check In and Check Out, staff look after very nicely. Breakfast At Machan with large spread of sumptuous Multi cuisine food courteous staff. Swimming pool experience was also very good.  A homely stay with Royal style",5.0
"when visiting Delhi! The air in the hotel is being filtered and takes away the New Delhi headache. The constant Jasmine smell in the hotel is absolutely enchanting. Highly recommend the Shiradora massage and the spa. All this relatively speaking and in comparison to the west, the prices are beyond reasonable and the hotel",4.0
"The hotel is huge but I think the carpets in the rooms need to be replaced as it was smelling and also the breakfast area seems to be small as compared with the rooms the hotels have , as I have to wait and many guests were waiting outside for 20 minutes to get the entry in breakfast lounge. Also to get the food we have to climb one or two steps up as the foods are served in higher area from the floor level which can be riskier if someone miss the step and can fall down with the plates in the hand. Rest the food quality and services of every staff were very good no complain in regards to that.",4.0
"I was surprised to find that there is complete systemic failure and inertia in the staff at this iconic hotel. 1. To start with, despite several reminders, the hotel airport pickup vehicle was not present to receive me. 2. Upon checkin at the privileged Club Floor I was offered a choice of welcome drinks which was not served because the Duty Manager forgot to pass on my choice to the F&B service staff till I reminded them after quite some time had elapsed. 3. The checkout was equally pathetic. Usually, Club Floor guests have the privilege to check-out at the Club Floor front office. I requested the man there to arrange for the POS credit card machine and call me. But there was no follow up call. So, I called the Butler Service for help, upon which the Cashier phoned me to come",2.0
"I visited Taj late March in Delhi n had to fly Back on an emergency hence was in a hurry n paid my bills off and later realized there was wrong charge on the bill - I reached out to duty manager Amrinder for help, And boy I was blown away with the way he treated his customer with so much concern over someone issue - I am pretty impressed with the duty mangers way of dealing with his customers and ensuring the best options are offered to they customers - about the stay was the best experience in India so far",5.0
"Admittedly, I am comparing the Taj Mahal Delhi to other Taj locations (Taj Mahal Mumbai, Taj Lake Palace Udaipur, Taj Mahua Kothi). Those hotels set my expectations for Delhi and I was disappointed. The service level was more consistent with a much lower quality and less expensive hotel. I had transfer from the Marriott Aerocity to stay closer to the city centre and experience Taj luxury but the room, and executive suite with balcony overlooking the pool, was outdated and lacked shampoo and soap. The fruit put in the room was old and left until we asked to have it refreshed. I am allergic to lilies and asked to have them removed only to have them back in the room the next day. The staff were rude and unhelpful, consistently telling us to find another person to help us; including",2.0
"I stayed here for quite a while for work and was extremely happy with every aspect of this hotel. The staff went above and beyond to cater to my every need and always did this with a smile. The breakfast was varied and delicious and my room was spacious and clean with a huge and comfortable bed. The travel desk service was streamlined and speedy and always arranged transportation for me with ease. This hotel is in a great location and is a walkable distance to Khan Market.  A special mention to a few members of staff who made my stay at the Taj especially pleasant: Asha, the room service assistant who was always very friendly, Dinesh and Devanand the laundry attendants who provided exquisite and efficient service, Ashok, my room attendant who was extremely attentive and Manok",5.0
"From the associates dressed to the nines to each and every furnishing, the Taj Mahal in Delhi oozes old-school style. Service was friendly, and the room was perfectly situated over a pretty garden where hawks perched, stalking the pigeons that littered the area.  We enjoyed our 2 night stay here - the hotel has multiple restaurants that looked interesting, but many were not casual - everything here is done up fancy.  The only complaints were a slightly cramped bathroom and a slow shower drain, the latter something we noticed all throughout India, even in 5 star hotels.",5.0
I would like to thanks to G M of Taj Mahal Delhi & Entire team for making our stay more Memorable.Very good Location. Excellent Room having all modern emenities. Rooms are very spacious & all staff are smiling n very quick in services.,5.0
"The Taj Mahal Hotel in New Delhi must be one of the best hotels I have ever stayed in on my extensive travels across the globe. I cannot fault the hotel in any way whatsoever. Right from arrival I was treated with the utmost respect and as a truly honoured guest.   With 24 hour security surrounding the hotel, I felt incredibly safe here throughout the duration of my stay.   Check-in was a beautifully relaxed process and I felt in no way rushed to complete any of the necessary formalities. Upon completion of check-in, I was escorted to my room by very caring members of the reception staff and concierge team. Regularly inquiring about my enjoyment of my stay, I was genuinely really pleased to see such an amazing level of service provided. I have never experienced such a high level",5.0
"The hospitality which the guests of Taj experiences makes your stay a memorable especially when you are with your family.  I especially appreciate & Thanks Mr. Amrinder for efforts and hospitality which made my entire stay a memorable one.  My Kids enjoyed & cherished every moment during our stay. Mr. Pradeep Dubey gave them timely chocolate surprises which they enjoyed a lot.  Breakfast menu can be improved a bit in taste & varieties for vegetarians.  Thanks to the team of THE TAJ MAHAL, NEW DELHI. ",5.0
"Had an amazing stay at the hotel, special thanks to Mr. Amrinder Bains, one of the most polished hoteliers I have met till date . will definitely come back to this hotel whenever I'm back in the city cheers",5.0
"Beautiful hotel, full of history and great spots for photos. Loved the food and the staff, really friendly and willing to make your stay unforgettable. The room was comfy and the bed delicious after being walking all day! ",5.0
"We went to the Machan restaurant for lunch buffet. The overall experience was fair. I know this restaurant has been catering since long, however it seemed that the maintenance is on a low now. Ceiling was dirty and the air conditioning vents weren’t cleaned properly (there was visible grit in the vests). It’s a shame if I can point out all such points being a guest at the restaurant, think that eye for details is missing from HK and team engineering.   I was greeted by a hostess on my ingress and she seemed busy with something already. I respect that however, after waiting for them to be free, there was no one who greeted us warmly or ushered us until a while. The managers of the restaurant are sad, wherein he only difference between them and the staff is the uniform. That",4.0
Was in Delhi to visit family and got taken to the Taj for lunch. It was an amazing experience with an immmense choice of starters and main courses. The service was good and the restuarant was clean. The mutton and rice were very nice and I would recommend this though the salad bar also had a lot of variety. I didnt stay in the hotel so cant say much rooms.,4.0
"A grand old property that lives up to its name and reputation. Wonderful hospitality, great food, beautiful ambience, perfect location and ultimate views. Would love to stay here yet again. Meals and the House of Ming and Machaan were outstanding. Wah Taj!",5.0
"Stayed here for 4 nights on business trip. Breakfast is good. Have International breakfast and Indian breakfast. Also, had in room dining once. Never expected to get dinner including dinner table. Great service from staffs as well. ",5.0
"Stayed for two nights... had a very good stay...very good view of city from the room. Courteous staff... First time, I stayed in the hotel and carried a good memory of stay.. Breakfast spread was good and staff(s) were helpful in serving..  Lack of USB ports in the room is a limitation... more of HD TV channels need to be provided. Hope this will improve in the days to come.",4.0
"I suggest, If you go to new delhi India don't miss occupancy in this.hotel..you will get best experience hospitality and kind of the service. I was wonderfull sleep on the nigt and also get fresh when woke up in the morning",5.0
"Excellent customer service experienced throughout hotel services. Staff that go above and beyond duty, namely concierge, restaurant, laundry, pool, hair salon and room staff. Wi fi and English TV channels a bit hit and miss. Good quality food, great ambience. Restful pool area and useful 24 hour gym. Rooms need refurbishment, although of a good size. Bathroom needs an upgrade too and are small with shower over bath. ",5.0
"Very polite staff who will go the extra mile to make your stay enjoyable and hassle free. Quality of service, excellent location, value for money, room very comfortable, housekeeping is excellent. Will definitely stay there again anytime I’m in Delhi ",5.0
Our stay was excellent. The services were of top quality. The room was well appointed and very luxurious. The staff is very attentive and very responsive. We enjoyed the stay. We will certainly recommend to family and friends.,5.0
" Attitude matters and absolute attitude matters absolutely, truly, when you ask  your mother a special cuisine  she would not evade or  avoid and this what happened with Siddharth Roy Chef of Machan.. when I asked him to prepare a special cuisine with Hilsa fish, though not available readily in stock he assured and the next day prepared a delicious accompaniment which was  enjoyed by a VIP who said that she would be happy to pat Siddharth Roy’s  back. This is not out of place to mention the response of Anuranjan, Apreet, Ujjwal Bajaj, Mohit who joined my endeavour of bringing the fish thanks to Mr. Krishnan GM whose grooming made a great deal of divergence.  Sanjeev Sood the laundry guy was core honest, not to bear upon my open bag..Then M/s. Gopi.  Amrinder who has moved out of",5.0
"Enjoyed a night when we celebrated with family our sons birthday! The staff was good and prompt. One drawback is that one can access the pool only through the main lobby. They have a separate check-out counter, which is tucked in the corner and does not have seating ... not as welcoming as the check-in counter … Rest all is great. Location and views from the room of Lutyens Delhi is fantastic... ",5.0
"This is my business trip, always using Taj Mahal hotel services, The hotel itself very clean and staff is great. This property is value for money, I had read some review about this hotel, I stayed in this hotel more then four times, and stayed in different rooms, all rooms are very clean. I recomend this hotel will come back.El hotel fue muy fantástico. (Freddy Anthony)",5.0
"We were stayed here for Nippon meeting, room was hygiene and comfortable. All staffs are very friendly.Ambience of the Mall was very well maintained. Ms. Divya give us all information about the amenities.Mr.Saurabh from housekeeping also helped me alot.",5.0
"Only stayed for 2 nights, but very good service. Room spacious. room and bathroom a little dated. Very pleased that staff spotted I had left my jacket in the cupboard after I checked out, thanks for that!",4.0
Nice enough hotel but at breakfast I was invisible while my sister who was sat at the same table got served! Went to chill at pool and ordered two beers. Half hour later they came. We ordered two more and half hour later they came. When the man left the beer we realised the bottles were not opened and he left no bottle opener. Half hour later I went to the manager and complained. After that the staff bombarded us with offers of cold cloths and nuts! We got no peace at all! As for house keeping...we didn't want the room cleaned as we were only there three nights but day after day the staff nagged about doing our room and even left two cards under the doork one day asking for access to clean it. Madness! Wine bottle was an insane price. Staff hovered when we left the room trying,1.0
"We have stayed in many Taj hotels across India (including the Taj Palace in New Delhi) but had not yet stayed in the Taj Mahal New Delhi. The hotel lobby is very lavish and reminded us of the Mumbai Taj in many respects. A sweeping staircase leads down to a function room, the spa and pool area, and there are many restaurants/eateries within the hotel.  Having just arrived from the airport we were pleased to receive a courteous and concise welcome, check-in and room orientation. Our room overlooked both the Presidential Palace and India Gate. We relaxed by the pool where the service and the poolside menu were excellent and in the evening went for a walk.   Providing you don't get your roads mixed up as I did, Khan Market is a 15-20 minute walk in a more or less straight",5.0
I would like to personally thank the front desk personnel for their attitude in taking care of the guest and the housekeeping personal Tiwari and staff involved during breakfast for their dedication towards work.,5.0
"I think it’s overpriced - legacy is fine but rooms are small and fittings in room, room built & layout, bathroom layout/amenities don’t really appeal to the business traveler. Breakfast area seating is limited. Gym location is odd. More for people who want to vacation in the colonial era feel. Taj hospitality is great as usual but overall I would think twice before going there or spending so much given the decades old construction.",3.0
"Location at its best for both business and leisure traveller gives this luxury hotel a big advantage over the rest. Here you are promised both comfort and luxury in equal measures.  In all , indulge in the finest food , drink and entertainment while you are staying in this hotel.   Loyalty members , especially Taj Platinum and Shangri-La Diamond , don’t be disappointed incase you aren’t being treated in the manner that’s being otherwise promised or assured to you when you check in or otherwise ... the approach and attitude is rather pretty casual .   Room styling are a bit outdated incase you have been stating at similar luxury hotels of other brands in the city or that at Taj Palace .  Creating more space and removing of clutter would make the rooms at the Taj Club even better",5.0
"Having been in India for some two months, and traveling to other cities, this is by far and away the best of many. The rooms are comfy, clean and well appointed. The staff are very attentive and will always help promptly. They remember you on return, even the amount of water bottles you need each day. Cannot praise this hotel high enough.",5.0
"This is my second trip to this place. And yes, this place is indeed a Royal Stay! The checkin and check out are very different from other places- Very personal. The rooms are super luxurious and comfortable. The breakfast layout at Machan is lovely and the staff is very courteous!",5.0
"It's what you would expect from a 5 star hotel and more. The grounds are a beautiful oasis. Many species of birds enjoy the large trees on the hotel grounds. The hotel is centrally located close to the Parliament and many other grand government buildings,made of where red sandstone beautiful at sunrise and sunset. ",5.0
"It was amazing Experience to Stay at TAj Mansingh Road, Very Good ambience , Excellent Property , Good health Club Facilities, . At the End The TAJ speaks for itself . The staff are very courteous and helpful .",5.0
"I went to Delhi for a business trip, and the place help to prepare for work (good breakfast) and to rest after it (clean and comfortable room) I enjoyed my stay. Service was outstanding, and location good.",5.0
"Have a special affection for all Taj properties and wanted so much to love this one.  The hotel is old and in desperate need of remodel and updating.  Having stayed at the Oberoi New Delhi the previous trip, it was hard not to compare the two.  Service at both Taj and Oberoi were flawless as were room amenities and all dining experiences.  It comes down to the Taj badly needing to close for a complete revamp just as the Oberoi did.  We look forward to experiencing this property again after it has been modernized.",3.0
And staff are very friendly and service is also excellent i shall recomend my friends . I have stayed with family there and enjoed like any thing . The food quality and presentation is also very good and again will come,5.0
"Beautiful Indian Hotel with all you need for a visit to Delhi. Whilst its a little old its still has the Indian charm and feel of a stay in India, with excellent service. I had dinner and breakfast there and loved both, the pool , the gym and spa are all very good and much needed after a day touring Delhi.",5.0
This has become one of my favorite place to stay in Delhi . The flawless service and catering to the wishes of the  guests is supreme motto here . Any special request from a guest is carried out within no time. I requested for hair oil and was pleasantly surprised that some one brought it to my room in few seconds . The opulence of the entrance and the dining area is an experience as you walk in . The best Chinese food is in Ming ! Should you have in room dining - it is an ultimate luxury after the days hard work . The gleaming bathrooms and the robes are soothing touch here . The breakfast menu is vast and very inviting - veg / non veg choices seem limitless . The tariff is high as any star hotels but it is the experience of the top hotel to carry and a great feeling of getting,5.0
"Location:  Like most of the Taj hotels ,this one also in  a prominent place and a kilometer away from  India Gate  Check In:  Check In was fast and smooth,our luggage was delivered to out fast in a quick time  Room:   We have booked Taj Club room and felt really its a worthy one.Nice living room with sofa and Separate Dinning room with the outer view.Bed room with nice sleep quality bed,TV and a kind of sofa.Bathroom with bath tub and all the modern amenities  Service:  Taj always known for its high standards in terms of service and TajMahal Delhi iis no exception to this.Good Service  Food:  Though food is good still there are scope for improvement when it comes to kids menu  Checkout:  It was not as smooth as check in,some confusions and it lead to a delay.Not a Taj standard ",4.0
"I have gone for lunch with two of my friends in Varq restauran in Feb , 2019 while having my lunch I suddenly realised that I have lost my diamond bracelet .. I rushed to the place where I have gone earlier but of no vein ... But I didn't ask the staff in the restaurant about it .. I lost the hope of getting it back after searching everywhere ..  When I finished my lunch. Mr. RASHMINDER SINGH , Guest Service Officer approached us asking, "" have you lost any bracelet ???""  And when he showed it to me it was mine .. I was so happy and thanks the staff  for their kindness and honesty   Sudha khurana",5.0
" I am  a wheelchair user and I will be emphasising on the accessibility of the hotel besides the other aspects.   I stayed in the wheelchair accessible room, no. 102, with my wife and my four year old son. This was our second visit to the hotel. The check in process was quick and smooth.  The room is very comfortable. However, the washroom is slightly small for a wheelchair user, especially when one has to shift from a wheelchair on to the shower bench as the space between the two is quite less. Also, the washbasin area had a platform making it difficult for my legs to roll underneath it. This posed a problem while using the wash basin.  I have visited Leela palace , New Delhi, and did not face such issues there.   I was also disappointed on day 1 with the hospitality of the",5.0
"Beautiful rooms, friendly staff and comfortable beds, you will enjoy staying in the hotel, we recommend the staying there for families. The service was very good, our room had an amazing view and we loved it so much",5.0
"i choose this hotel for stay for business meeting  but was terrible experience, old and smelly  food not good and people not friendly at all   not recommended at all  one more thing WIFI was slow and not connected every time  ",1.0
"We stayed here overnight on three occasions in the beginning, middle and end of a Cox & Kings Golden Triangle tour. Public rooms are very impressive,   Some rooms have recently been refurbished but all are more than acceptable and enjoy stunning views over the gardens and/or the city skyline. This is a very large hotel but service nevertheless is exceptional. As we were on a package tour evening meals were buffet style but offering a good choice. Smoking and non smoking rooms are situated on separate floors so if this matters to you, be sure to stipulate. The downside of all hotels in our tour was without exception the price of wine and drinks in the bar - London prices, so watch out.",5.0
"During my recent trip to Delhi, we had dinner at Varq restaurant at the Taj Mahal Hotel.  Varq is the recent winner of the Times Food and Nightlife Award 2019. Rajesh Singh, the Chef is a culinary genius. His food is delicious and the presentation out of this world. He has the ability to turn Traditional Indian food into a modern, hyped up version of itself without losing its essence. An absolute delight to the senses. Best food I have ever had in India. Mr Singh I bow before your greatness, can’t wait to see what you do next. Jenine Khan, South Africa",5.0
"Beautiful hotel with exceptional staff. We arrived in India, our 1st time, to a wonderful welcome and an upgrade of a suite. Nikil, management staff, showed us around, took us to our room and fed us as we were very jet lagged. We were here to de-jet lag then meet our group, National Geographic Photo Rail Expedition. The hotel staff went out of there way to make us comfortable. The club floor is excellent with tasty treats, afternoon and evening. The staff at the club is efficient, friendly, helpful and very accommodating.   The buffet is excellent with both continental and India food. The staff in helpful and always trying to please.   The Tea Bar is excellent. Wonderful food, delicious teas and excellent service.   Spa is very nice with steam room, sauna, jacuzzi and private",5.0
"The Taj remains one of my favourite hotels in Delhi . It is well located , very central to most things . It’s staff and service remains impeccable !!! Right from airport pick up to departing . I can not fault this hotel . Sure it’s looking a tad dated in places , but it more than makes up in every other way . It’s not overwhelmingly big ( like the Itc ) . It houses some of the finest restaurants . They have great attention to detail . The staff have a great attitude , they go over and above to assist you , eg we left a bag at the airport accidentally. They had managed to locate it and get it to us within 3 hours .  Travel desk is also sooo helpful , special mention to Parveen there , who assisted us . And to the drivers , who escorted us right to our train carriage , and put up",5.0
"My wife and I were touring India and stayed for two nights at the Taj Mahal Hotel. The hotel is in a good location for many of the attractions of New Delhi, and has beautiful colonial architecture on the outside. The inside is smart and clean and very attractive with lovely artwork in the lobby.  Our room was reasonably spacious. However the hot water was a bit intermittent! There was a wide variety of good food available on the buffet, but particularly in the evenings, buffet replenishment was not as speedy as it ought to have been. However our server BANTI did a great job for us and suggested many nice things to eat, particularly a chocolate truffle cake that exceeded our expectations!  Well done BANTI.  Wine prices were however very high - a glass of modest red wine cost over",5.0
