Review,Rating
"We travelled to Agra recently and stayed at Hotel Taj Resorts. The stay was short (one night stay). The breakfast offered was really good. We could not enjoy the dinner on the rooftop restaurant due to loud music playing in the opposite building rooftop. The hotel charged us for extra person even though we had paid the same amount for 4 people and 3 people on Booking.com, it was not the Hotel's mistake though. Decent experience overall.",4.0
"The rooms are neat and excellent, location is very near to Taj Mahal, walking distance as its just 500 mts and service is great too. Overall i am very satisfied and would recommend anyone to go. I would stay at this hotel anytime i will get opportunity. The dine in is on roof top which provides great ambiance along with live music.",4.0
"Great location - just a walk away from the Taj Mahal. Overall, we had a great stay here. The staff was courteous, the room was comfortable and clean. The shower had a door (great for Indian hotels!). Morning breakfast was alright however the omelette station was the best we've seen in our entire India trip. The chefs there made delicious omelettes.  They have a marble souvenir shop on the lowest level and have puppet shows everyday which are shown by 2 boys. Just be wary that once you go to the puppet show (especially if you are a foreigner) you will probably feel compelled to buy one of their elephants/puppets after the 5 minute show. We didn't mind this too much because the money goes to the boys and their family that makes the puppets. What we didn't like was the marble shop",4.0
"The view of taj froom roof top 5* Rooms was nice. Art gallery was AMAZING. Very near to taj mahal east gate,you can have electric cart horse cart. Must attend buffe at taj resorts all the good wishes keep it up",5.0
"The Roof Flor of the Hotel Taj resort is 2 good because the hotel always care about your guests enjoyment that is why they provides the live Ghazal for the guests, here the ghazal vocalist mr. om prakash, his nature was unexpectably good, really he was very friendly person. swimming pool,food taste, cleaning of the flor all was good. Thanks to the entire team of hotel.",5.0
Very good stay. I was able to walk multiple times to the Taj from the place. The hotel staff was very sweet too. We also loved the shop inside the hotel.The rooms were quite clean and well appointed. The view from terrace (attached a pic) was also great despite a little haze.,4.0
I had a room in the basement which must be next to a generator or something because it is so noisy that I am unable to sleep! The room is clean and swimming pool also but the television only seems to work if you subscribe to it. I shall not be staying here again!,3.0
Good food with lot of varitey excellent location near to Taj only 5 min walking distance. staff is attentive and cooperative value fr money fr traveller who wanted to see Taj & near by places in Agra. All basic amenities are available in Hotel.,5.0
"We stayed at the Hotel Taj Resorts for 3 nights (room 108). Room was cleaned daily, had a safe, complimentary water, tea, coffee, sugar and creamer sachets provided. The General Manager (Mr OP  Yadav) was friendly and on arrival we were greeted personally by him. Breakfast buffet was the usual fare and was more than sufficient. Omelettes cooked fresh to order. The homemade pancakes were fluffy and we had honey with them. We also ate at the roof top terrace restaurant where we found the service exceptional  (we shall not mention Hakim as he already has had too much notoriety on TripAdvisor haha). The view across to the Taj Mahal from the restaurant is priceless. We had the Vegetable Biryani, Navratan Korma (made with sweet/dried fruit), rice and naans. To finish, Gulab Jamun (a",5.0
It's been gr8. Please visit the level - 1 of the hotel.Please.hand crafts collection is awesome. Reception is very helpful. Terrace is awesome specially during the evening. Room condition is very good.,5.0
"very nice hotel,, clean rooms, great amenities ,  peaceful ambience ,, great too, staff is courteous and smart.. only problem we faced was poor supply of tea and milk sachets,, can be overcome I am sure,,  OP yadav the manager called us a day in adv to confirm the booking and also helped us in booking full moon Taj tickets, which is quite commendable.  Not enough info is displayed about Taj darshan at various times which must be there to help the tourists ,, overall satisfying stay , can recommend to friends",4.0
"We spent one night in this hotel and are glad it was no longer.  The room was compact to put it politely. It was also very dark.  We were not impressed with a crack in the bathroom sink, badly stained towels, chipped and stained furnishings.  We did not appreciate having to run the gauntlet through sales staff selling souvenirs whilst going to and from the breakfast area.  Generally the hotel is tired and in need of attention.  In favour of the hotel, the staff did offer to collect us from the railway station if we had succeeded in booking a train to Agra.  In addition, there is an exceptionally good restaurant on the roof terrace of this hotel and this is the subject of a separate glowing recommendation.",2.0
"Excellent location, you can walk to Taj Mahal (or short tuk tuk ride) There is a rooftop pool and a restaurant but I haven't tried either of them. Free breakfast was just ok (but it's free :)) It was great for one night stay.",4.0
"Our stay at the Hotel Taj Resorts was very nice. The staff went out of their way to help us by providing us with a tour guide, taxi service etc. The food in restaurant at the hotel was only average unfortunately. It was quite expensive but we felt very comfortable and safe. ",4.0
"We only stayed one night, as a surprise for my wife’s birthday. We had such a great time!  The hotel gave us access to the room earlier than expected, we were able to eat in the morning arriving, food was good.  Shops within the hotel offered her a scarf for her birthday! We went to the Taj Mahal by foot and she loved it. One of the seven wonders as a birthday gift was quite something ahah.  She especially had the best table service ever for her birthday dinner: we were on the rooftop and our waiters Hakim Singh and Sikandar took such a good care of us. We had so many attention for her birthday that it was incredible... Rose petals all over the table, being served as king and queen, live musician singing birthday Indian songs... She had stars in her eyes. Thanks again for this.",5.0
"An update on my previous review of the property: The management acknowledges and takes all feedback seriously . They reached out to me in person to understand my concerns and how they could work on the gaps .Well , No one's perfect , but the intention to continuously strive to be better is what makes all the difference !   Also , this property is quite close to the Taj east gate , walking distance on a good weather day !  The infinity Pool on the rooftop is another thumbs up !",3.0
"The staff was very friendly and helpful and made a good atmosphere in the hotel. There were almost no English TV channels, but it was possible to go for a walk or to a park nearby the hotel. There was even a puppet show and live music in the restaurant available. It wasn’t possible to open windows in the room and the room was quite small. There was a nice terrace and a swimming pool. The hotel didn’t serve alcohol, not even beer or wine.",4.0
"It was a great experience to stay in hotel Taj resort.such a nice staff and great service.staff are very polite and helpful, hotel is walking distance from tajmahal,i will recommend to my friend to stay in taj resort.",5.0
I visited Agra on 30th October 2019 with my family and stayed at Taj Resorts for 1 night. The check in was quick and they were kind enough to give us 2 rooms interlinked with each other. We had booked the Premium rooms and found them to be well furnished and clean. The location of the Hotel is excellent. It is on the East Road leading to the East Gate which is the one used for the Public. The Holel is barely 500 meters away from the East Gate. The have an in house restaurant and they serve dinner on the Terrace. The place is lit up and they do have an evening entertainment program of songs sund by their in house singer while dinner is served. I found the food a bit on the expensive side. The morning breakfast was ok. Overall a good place to stay considering the location. Would,4.0
"The Hotel Taj Resort’s location is one of the best in Agra. It’s an easy 10-minute walk to the Taj Mahal’s East gate. Vehicle traffic is restricted in this part of town, so walking around is quite pleasant and includes monkey sightings – but the touts vying for your business can make the walk a bit of a minefield.  The hotel itself is modern, with all the facilities you would expect from a 3-star hotel. Unfortunately, even inside the hotel grounds you will not escape the touts. A typical buffet breakfast is served in the basement – but you must pass through a souvenir store manned by overzealous salespeople to get to your table.   The one outstanding feature of the hotel is the rooftop restaurant, the Taj Terrace. It is not often that a hotel restaurant deserves any special",4.0
Overall the service was excellent . Mukesh Kumar treated us very well. The breakfast was good . Only one drawback was my driver didn't get a room to sleep as the drivers room was full . Try to increase the drivers beds .,5.0
Location of the hotel is good. Quite near to Tajmahal.  This is a small hotel with a restaurant in the ground floor. In addition it has a rooftop restaurant with Tajmahal view. There is a rooftop swimming pool as well. Rooms are small but clean with regular facilities and amenities. Attached toilet is also clean.  The food in the restaurant is good. There is live song and music facility in rooftop restaurant during dinner. People of the hotel are very co-operative. Especially front office staff.  The complementary breakfast served in basement was very good and I appreciate the variety and spread. The overall experience was good and I will recommend this hotel to the budget travellers.,4.0
Good hospitality.all staff behavior is excellent specially sourab and Vivek sing.also roof top restaurant is very nice with a good food.room is very clean and they cleaning every day with changing of bed cover and towels.,5.0
"Hi, It was a nice experience at your Taj resort. My family were very comfortable and enjoyed the homely environment of your resort. Any family can choose this resort for their comfortable stay. My naughty daughter had broken a glass mistakenly but still you made her comfortable. Thank you for that.",5.0
"Hotel Taj Resorts is only 10 minutes walk from Taj Mahal East Entrance Gate, A perfect hotel to say for Taj Mahal visit, By staying in this Hotel we had visited Taj Mahal in early morning 6 am., Hotel Interior, cleanliness  and ambience is very good, Hotel rooms are also good but little smaller in size, Buffet Breakfast is good,  Food Quality and Test is excellent but Lunch, dinner service is slow, I recommend to keep Buffet Dinner, Swimming Pool should have heater for hot water pool for comfort in winter season. Overall Very Good Experience.",4.0
"Ask for a room with a view, we were in the basement without a window.  Friendly personnel. Restaurant is great quality on the rooftop terrace.  With live music and 0% beer if you want.  Excellent and friendly waiter",4.0
"This is a spotlessly clean, great value hotel with excellent hospitality. It is within east walking distance of the Taj and all of the staff are very helpful and welcoming. Swimming pool is very clean. The best bit however, is the amazing rooftop restaurant. We ate here twice it was that good!",4.0
"The hotel was clean and staff were wonderful. Very close to the Taj Mahal which makes it convenient for travelers, to walk.  It is probably a 5-10 walk.  I didnt eat dinner here but it included breakfast which was ok, can't go wrong there. My room did have a moldy smell but since I was only staying 1 night I didn't bother to change it. Very clean and I felt comfortable and safe.",3.0
"We stayed at the Taj for three nights, the view of the Taj Mahal is very good, very friendly staff, a good menu & breakfast. There is a shop for stoneware objects downstairs with somone making stuff as your looking, its abit expensive but a lot of time goes into the making. The Taj Mahal is easaly walkable from here and you can arrange to see the Red Fort & other sites  in the nearby area.",4.0
"Best place to stay and have your tummy full with awesome food and the LOVE TAJ MAHAL view.  I was very excited, it was my first to visit Agra and I booked this property. Great deal. Great treatment.  Thanks",5.0
Very good resort. Rooms are quite neat. And also can see Taj mahal from the roof top food court. it is very nice. There is also plays music in evenings. so we can have food by seeing the beauty of Taj and with the flow of music. i really love that place. ,5.0
The hotel is located close to Taj Mahal. The service is very good. Cleanliness gets a 5 star. The rooftop restaurant steals the show. I would definitely recommend this hotel. When we travel again to Agra we would love to stay here again.,5.0
"I had stayed at Howard plaza,the experience was waaooo.....  We went with family and friends for Taj Mahal visit ,it's too good.We went roof top restaurant which we saw a amazing view of taj.Food was nice rooms were comfortable. Everyone was so helping, they are so poilte. We want to say thanks to Miss Amarata and Jyoti was so courteous and welcoming to us with smile face,we always remember..... It's to for us a memorable stay in Agra. We will come back again.",5.0
"Moving from Delhi to Agra was quite a short trip and the train service Gatiman was an amazing experience. Staying at the Taj Resorts was an excellent choice to close proximity of the prominent Taj Mahal. The rooms were clean and tidy and with good inhouse services. Dining at the roof top cafe cum restaurant was a great experience, too. It had a complete view of the Taj Mahal and looked spectacular.",4.0
"Provide good service, nice room and food is also good. Supporting staff, they pay attention on clilinessness more. Good location inspired me to stay there. Everyone should be stay there at least 1 time",5.0
"We had a pleasant stay with family of 4 members , great location (5-10 mins walking distance to Taj Mahal) with good management taking care of the guests. Clean and neat rooms. Overall great hotel to be considered for your travel.",5.0
"It was a pleasure to stay at the Taj Resort. The room was nice and clean and really a short walking distance from the Taj Mahal. The services and facilities at the hotel were up to expectations. OP Yadav, the General Manager arranged the pick up from the airport in late evening at last minute! From the restaurant on the rooftop is possible to see the tajM ;)",5.0
"Location so close to Taj!  Room was clean and comfortable but shower has no hot water.  We had dinner on rooftop which you can see Taj and food was delicious.  The breakfast buffet was exceptional.   We had troubles with wifi not connecting and when we asked for help from staff, nothing was done to fix the problem - likely just a server issue.",4.0
"We enjoyed an overnight stay in Taj Hotel Resort- good value for money, good bed and shower. Unfortunately due to smog we couldn’t see the Taj Mahal from the rooftop at sunrise. Having a pre- arranged guide is worth it, as very chaotic and overwhelming at ticket booths. A wonderful experience visiting Taj Mahal.",4.0
"This hotel was a great location for seeing the Taj with a genuine rooftop view of it. The rooms were very clean and well furnished with good shower rooms, fridge and safe box- really comfy beds. The rooftop eating area was particulary lovely with really good food. This has been our best value stay of our whole trip to Rajhastan.",5.0
"The facilities and amenities are average. I rate this hotel as ann average on the basis of services they provide. However, is location being important as it is located on a walking distance to Taj Mahal.",3.0
Hotel is on a really good location with a rooftop restaurant from where you can see the Taj Mahal. Property is clean however I didn't found the rooms to be spacious. Food served is good and they have kind staff.,4.0
"every thing is fabulous , food , hotel Ambience, service , the work shop where we bay taj in hotel. every one is so nic an great people , i rely like the pool . the room is great but bathroom won't more cleain.",5.0
"I was their for one night, this is very close Taj, Rooftop restaurant is very good. overall this is a very good hotel to stay for mid range budget. The puppet show, marble gallery and service was incredible.",5.0
The hotel is really nice and comfortable. It's close to Taj Mahal. The rooms are very nice and clean. Only the furniture is partly old.  The staff is extraordinarily kind and always trys its best for the guest especially the general manager and the owner. The food there is also delicious and you can enjoy your dinner from the roof top restaurant with a view to Taj Mahal. There is a swimming pool on the roof too.,4.0
"We stayed in the hotel for 2 nights and the hotel provides all amenities within a good budget for a comfortable experience. Located within a kilometre's walk from the Taj Mahal (East Gate), this hotel is definitely recommended for travellers.",4.0
"The puppet show, marble gallery and service was incredible. The distance was very close to the Taj Mahal where I found it to be really worthy staying at this property. The candlelight dinner on the rooftop was a cherry on the cake.",5.0
We have a very good time in the hotel including the breakfast and services I refer all to take room at Taj   Breakfast provided was tooo good & especially the tea. I would definitely book taj hotel in future & would love to promote properties on my travel website & social pages. Thanks for wonderful experience,5.0
"A hotel where visiting was indeed a very happy thing for my family, there is a different thing in the atmosphere, as if there is something that is pulling you towards it again and again, live concert here (which That was the best part here) really friends, that was too amazing. food was so yummy like: Paneer & Daal makhani. staff was very supportive. I want to telling you guys everyone should go to India and specially should go in this excellent hotel. They provide the best facilities with also entertainment part to their clients.[like: Indian music(live)].",5.0
The hotel is average.Very small hotel. The rooms clean. Rooms are  on the small side. Staff was pleasant. Very spotty internet. Only one side of the room could get reception.Breakfast had not too many choices. The checkin was easy. There were performers in the lobby at night. ,3.0
"The location is wonderful. Hotel is neat and clean. Staff are friendly. Overall the ambiance was fine, the stay was comfortable.The surrounding is very neat ideal for a family vacvacation.The only problem is with parking. There is very little space for parking. The rooftop restaurant is very good. The food is served with live music.",5.0
"Everything you would expect of a 5* hotel - rooms were immaculate , great choice of food at breakfast buffet . Loved the arcade of shops and bought some lovely clothes at very reasonable prices. One unusual aspect is that the hotel has its own observatory which has uninterrupted views to the Taj Mahal . Really enjoyed my stay . Thank you .",5.0
"Handy for us to walk to the Taj Mahal. First shower in en-suite that doesn’t put water all over the floor and bathroom has a lovely amount of vanity space.  Room has air conditioning as well as ceiling fan. Quiet location. Roof top restaurant has a pleasant ambience. Musical background entertainment that doesn’t intrude.The vegetarian Indian dishes we ordered had dried fruit or cashews in them, which we had not experienced before but were delicious. Finished our meal with desert. Shahi Takda and Gulab Jamun. Both traditional deserts and both delicious. Prices are average. Service was timely even though menu mentioned there may be a 20-25 minute wait.",4.0
"Hotel Taj Resorts is situated 500 m from UNESCO Heritage Site, Taj Mahal.great hotel excellent location very near to taj Mahal.neat clean and well maintained. The manager checked we had everything we needed.this hotel also provides complimentary pick up from Agra Cantonment Railway Station. Guests can enjoy relaxing at its rooftop.",5.0
"The staff was super helpful and courteous, the hotel is perfectly located for visiting Taj Mahal and I enjoyed the swimming pool - although some umbrellas there would be useful to protect from the sun.",4.0
This old hotel   with old funitures Pillows are old and dirty   if you go there check the pillows and the mattress  you will see   Dirty  Bad smelling on the room  and passages   They give us another room but the same  and not double bed  they give us twin beds  our booking is double bed   The only positive points  is location  near Taj Mahal  and  swimming pool    I dont recommend to any one    pay a few more money  and get better hotel ,1.0
When I am staying there I feel very happy and neatness keep it up the service and food was so good it's worth for money thanks for your excellent service I am very eager to visit again with my friends.,5.0
"Stayed there in between 13 - 16 October, 2019 with my family and kid. The check-in was hassel free though we reached the hotel well in advance than the check-in time. They arranged a room within 10 mins. The room was good with a large window.  Hotel staffs were very cordial and helpfull. The food was good both in terms of taste and quantity. The complimentary breakfast spread was quite good with lots of options for both veg and non-veg. Last I would like to specialy thank Mr. O P Yadav for helping me out on the Taj Night view tickets. Would like to recomend this property and will like to stay there in future. ",5.0
"Stay was really good. Hotel staff was very friendly and helpful. Food was great! Hotel is right on way to Taj Mahal... walking distance. Can opt for rickshaw if required. Facilities were good. Hotel also have puppet show and showroom for handicrafts, gifts and ethnic wears. Puppet show was excellent. Kids really enjoyed the show. Overall its excellent experience.  Thanks a lot...",5.0
"Last month had been to taj tour with family & stayed at Taj resorts. Only 500 mts from Taj, upon taj walkway.Very good hotel & good staff, well behaved & cooperative.ambience is good, well maintained rooms & toilet having a good kitchen support.they arranged taj night tour.overall very satisfactory experience",4.0
"We spent two nights at Hotel Taj Resorts at Agra. It is about a 15 minute walk to the East Gate of the Taj Mahal. The room was clean, though a little dated. The staff are very friendly and welcoming. Breakfast was good and the food we had at the rooftop restaurant was excellent. The roof top restaurant does not serve alcohol. We organised a tour of the Taj Mahal through the front desk and enjoyed the services of Mr Ravi Sanjay who was a very good guide. He explained all aspects of the Taj Mahal. ",5.0
The location was very good specially if anybody wants to visit Taj Mahal. Taj Mahal is only 10 minutes walk from the hotel. That is why we managed to visit Taj Mahal just after the gates are open. Rooms are nice and clean. They have one roof top restaurant and a ground floor restaurant as well. They even served us food at 11pm after Taj Mahal night visit. All staffs are courteous. Room tariffs and food prices  I found little bit expensive may be due to the location. Initially after paying the advance for booking I lost communication with the hotel. Finally I got the number of Mr O P Yadav who helped me a lot in terms of booking confirmation and arranging night tickets for Taj Mahal visit. He even personally met me during my stay at hotel. Breakfast quality was good both in terms,4.0
The hotel staff were good in receiving us till my end of stay and the food is awesome. From the terrace of the hotel we can see the Taj Mahal and night view of Taj Mahal is great. The room was neat as well.,5.0
Hotel location is very near to Taj Mahal East Gate which is the gateway for watching sunrise at Taj Mahal. Our stay was comfortable. Rooms and washroom are clean and well maintained. Staff behaviour is very good. Open terrace restaurant with Live ghazals is an added feature and I liked it very much. I'd highly recommend this hotel for family trips or similar. Prices are just reasonable.,5.0
"Excellent hotel, good food. Walkable from the taj... Well maintained property. The staff is helpful. The souvenir store in the hotel is better then roaming around the city for shoping. Worth visiting. Created lifetime memories.",5.0
"Hotel location is very good. There are only 2/3 option at this location (about 600 mtr from Taj East gate). This is better from next door (Atulya Taj). Free puppet show, live singing with tabla at rooftop restaurant (Though singers are not of high quality). I guess this is the best option unless you prefer to have ultra luxury facility from Oberoi Group (Amarvilas). Only caveat is food price. Even steam rice is priced over Rs. 250/- (may be this is what has been decided by hotel association coz I found most of the equivalent category restaurant at East Gate charges almost same e.g. butter chicken Rs. 480) Overall nice experience, I enjoyed pool also which is in 3rd floor and having city view. One can view Taj from rooftop",4.0
Very nice hotel for couples. Breakfast is very good. I liked the 5 min puppets show  and the live gazal at candle light dinner. They sell sarees and you would get to see artisans work on show piece in ground floor and sell.  I felt prices are on higher side according to the facilities.,5.0
Location is biggest plus. Also stuffs are very courteous and helpful in nature. Food is decent but bit costly. Rooms are well maintained also. Bathroom door is bit jammed though. Overall good experience.,4.0
"Comfortable hotel, nice breakfast, close to Taj Mahal, with a nice rooftop viewing area and restaurant.Although, vacuuming at 0830 is a bit early and they don’t serve alcohol . I don’t know what else to say, I can’t post without 200 characters, which doesn’t encourage me to write further reviews ",4.0
"Our stay at the Taj Resorts has been simply amazing. The hotel is beautiful, clean and located in a perfect position just 10 minutes away (driving) from the Taj Mahal. The Staff is great, very helpful and polite. The rooms are wide and full furnished and also the breakfast was nice, with good choice between sweet and salty. Beside of the hotel, one of the thing you will like most is the dinner: the meals we had at the Taj Terrance were simply wonderful, not only for the tasting food, but also for the kindness and professionalism of the waiting staff in charge (we have been attended by the great Hakim singh, who definitely made our dining experience unforgettable). We would like to thank all the staff involved, from the Guest service desk, to the housekeeping to the waiting and",5.0
"+ Very good location, the room was OK - 1)Administration was trying to charge us twice, claiming I have made 2 bookings on boonking.com (we were only 2 people so definitely didn’t need 2 rooms) 2) it’s just horrible how people start asking money for every service they do - like opening the door or bringing the luggage down the stairs for 2 girls.. this should be normal for 4 star hotel and the stuff shouldn’t be so annoying by asking money!",2.0
"We stayed at Hotel Taj Resorts, Agra for two nights in October, 2019. The hotel is quite adjacent to Taj Mahal; approximate distance of 500 metres from the Eastern Gate. Our room was of Premium category and had all the amenities expected of a hotel of this stature. The staff are very courteous and took care to ensure our pleasant stay at the hotel. The restaurant is bit overpriced but the breakfast (which doesn't cost any extra) was very sumptuous. Overall, a memorable stay. Highly recommended to our fellow travellers if the resort maintains its present standard.",5.0
Taj Mahal is closeby which matters because you can walk to Taj Mahal. I went early morning to Taj Mahal and it was a nice morning walk. Rooms are clean and spacious. Staff is friendly and professional. Food was good although breakfast buffet options are limited.Most importantly staff is attentive to guests requirements and quick to cater to any request.,5.0
the best part of the hotel is its location and its cleanliness. The house keeping was superb....so was thd food. breakfast is sumptuous ..you are often spoilt fof choices..  in other words..total value for money,5.0
"Though the hotel is laid out in a small place, it is thoughtfully designed and decorated. Staff were very courteous and friendly in nature. The hotel is located at walkable distance (hardly 400 meters) from Taj Mahal east gate entry.",4.0
"I chose this hotel because it is locate close to the Taj. Indeed, it is. I was easily able to walk down at Dawn one morning to beet the crowds. The street that it is on, leading to the Taj, is well maintained and has police and barriers at the far end to keep things under control. I wasn't sure what kind of hotel I would get, but it turned out to be really nice. A comfortable room (albeit lacking a serious window), good wi-fi, good breakfast and helpful staff at the desk. The let down is the roof top restaurant: not that there is anything wrong with the food, but the Taj is no longer lit up at night, so there is no view.",4.0
"Good room and breakfast, nice staff and very close to Taj mahal. good for family visitors due to its proximity to key points of interest in agra. I stayed only for a night so cannot comment on how far it is from other areas.",4.0
"Very welcoming no frills, clean and excellent value for money. The staff are extremely friendly. The reception staff seemed a little stressed and not as attentive, but still friendly. The restaurant is excellent good basic Indian and some European dishes, though not sure why you would come to India and not eat the food. We were even treated to a puppet show in the basement, which was good albeit linked to a bit of sales as well. Just go with it or politely say no. Really enjoyed the stay. Given location you have to accept you are in the tourist trap of India. ",5.0
"It was my first visit to agra so i was excited to see famous site that is Taj mahal.It was 2 day trip so i didn't have much time.I booked hotel which was nearby and affordable to me.I saw many options online but i finalised @the taj resorts hotel.My experience was not good because the moment i entered the hotel it was such a unpleasant smell near reception area and as i proceeded towards my room the smell became a headache as it was in whole surrounding.The smell was as if water got stuck in wooden furniture, carpets and everywhere.After complaining the manager did not change my room and in spite he told to sprinkle air freshener. In evening again i requested then i got my room changed. According to the charges the services were bad, not at all good breakfast.They did not even",2.0
"Great welcome by those hotel staff and excellent customer service, They provided us free Wi-Fi and welcome drink too. Hotel is close to Taj Mahal, and from the rooftop restaurant we had a beautiful glimpse of Taj Mahal.",5.0
"Decent option for a stay if you are looking for a hotel close to Taj Mahal. Walkable distance from hotel to taj Mahal. Rooms are good and food is ok as well.This was our first visit to agra , we were given free upgrade from executive to deluxe room and welcome drink on arrival.Staff and customer service executive are good and helping people.",5.0
It was one of best 3-star hotel I ever stayed. The manager Yadav called ahead to arrange a free pickup from the train station. We were welcomed with juice. The rooms are spacious and good service has been provided. It’s has a roof restaurant and a swimming pool and the food was good. We enjoyed swimming with family and kids. This hotel is 1/2km from Taj Mahal East Entrance Gate. I highly recommend this hotel if you are visiting Agra.,5.0
"Great location for getting to the Taj early, we walked there for sunrise.   Nice hotel but slightly dated in places.   Food really good and rooftop view of Taj. Has a good rooftop pool as well which was a good place to relax after an early start.   Good for one night but not longer. ",4.0
Hotel having basic features and good haspitality. Best this to me is breakfast in which all dish are awesome. It is having swingpool on top and restaurant also. Taj Mahal view from top is awesome. Lovely,5.0
"The hotel is great! We arrived a bit early and they checked us in with no worries! The concierge helped us book train tickets for the next day, and was very helpful and patient in answering our questions. The owner of the hotel was extremely friendly and greeted us when we were checking in. He invited us to some chai masala later that day. We liked using the pool; it was clean and had good views. This hotel's location was perfect, less than a 10 minute walk to the Taj Mahal East Gate (the main entrance). This allowed us to be the very first people in line for the Taj, which not having to worry about getting a taxi there or waking up at an unreasonable hour. Overall, the vibes were great!",5.0
"Stay in the hotel was wonderful. All the staff was very much helpful and nice. Great hospitality and services. Authentic Handicraft store in hotel, activities and food is superb.Location of property is very near to The TAJMAHAL. Strongly recommended.",5.0
"Stayed here for 1 night. Very close proximity to the East gate of Taj Mahal. Good food in the in-house restaurant, roof top pool!!! Mr Hakim Singh from the rooftop restaurant were very friendly and provided great hospitality!!! Would definitely recommend this place for a quick over night stop!!!",4.0
"It was a wonderful experience to stay at Taj Resort, Agra. We stayed there two days. The staff were so nice and very cooperative with the guests. Very well behaved. Food in the restaurant of the hotel was really yummy. We enjoyed the food specially in the ground floor. Also there is a rooftop restaurant with good ambience. There was puppet show in the -1 floor but we couldn’t visit the show due to lack of time. Also we didn’t get time to use the beautiful swimming pool. What I liked the best is that the hotel is very clean and hygienic. Personally I will suggest the people to choose this hotel in Agra and enjoy the stay.  Thank you so much!  Best, Abhishek Adhikary.",5.0
My stay at Taj resorts was am awesome experience with great food and hospitality. It is at walking distance from Taj and provides rooftop view of the Taj....most affordable and Paisa vasool stay.....Highly recommended.,5.0
"We spent a night here, the sheets and the towels were not clean. Housekeeping started cleaning the room next to ours at 11:30pm waking us up. We had to get out to tell them to stop the noise!!! Breakfast was not great either. They claim to be a 4 star hotel but they're actually barely a two star ! Very disappointing ",1.0
We spent a night here during our stay in Agra. The staff were extremely helpful and the facilities were amazing. We were lucky enough to watch the puppet show and enjoy dinner in the rooftop restaurant. Breakfast was served in great varieties the next morning and check out was just as smooth as our stay. Thank you Taj Resorts we will be back again! -MK,5.0
"My stay was very co.fortable . Mr. Yadav and Mr. Munna lal were extremely helpful and humble. Room was very clean and comfortable. Very nice location near to Great wonder of world Taj Mahal. Thank you everyone , will visit again certainly. Also recommend to.my friend and family.",5.0
"hotel locaton is near to Taj Mahal east gate,  approx 500m.  stay was comfortable & hotel staff also very much co-operative.  Suggestion- On my booked date, there were VIP visit so roads have been blocked for 3 hrs & we are not able to check in at hotel & hotel staff already knew about this visit so at least they shud informed us so that we can make some temporary arrangement.",4.0
"The hotel is very close to around 10min walk to Taj. It is also close to the Taj ticketing area. Neat and clean the Breakfast has a good spread and the Staff is courteous. The hotel also houses a Marble articles shop at the basement, with a live show of how stone art on the marble is carved and made. This was very interesting.  Overall a good experience",4.0
"Good Hotel in medium range category. very close to taj mahal, 10 min walk. Always visit Taj in early hours only, around 6am otherwise its very crowded . Hotel is having roof top swimming pool, it is small but serves the purpose. Also having Taj view point on roof top.",4.0
"The hotel location is pretty nice, close to Taj East gate, which gives you the best opp. to visit Taj early morning without any transport hassle. Just walk 500-600 metre. Staff is nice, friendly and helpful. Food was spicy though.",4.0
Yadav and his team ensure that you are comfortable throughout your stay and that you have the best possible experience at this amazing hotel. The view from the rooftop gives you your first glimpse of the Taj Mahal with some breathtaking views. The pool area is very relaxing and well maintained.  We received five star treatment during our stay from the very beginning to the end.,5.0
"Taj Resorts with amazing staff members, calm environment and completely comfortable. Roof top swimming pool which was the best addition to enjoy the pool time with blue sky opened from 10am to 10:30 pm with no gaps, cleaned water and no boundation. They also entertain with puppet show in evening and live show at the roof top for their cuatomers. Kitchen is also located at the rppf top with combined dining. Though we ordered our dinner inside the room. No doubt the staff members were very helpful they know the cuatomer satisfaction. At the end, I would suggest it is best opetion if You are traveling with parents, 1 km of walk and the beauty of Agra is located, you can also get a glimpse of Taj Mahal top from the Hotel Roof.  Thanks Taj Resorts for the wonderfull stay.",5.0
Breakfast is good except diluted milk...plz improve quality of tea and coffee...try to add more continental bf items like saucages and South Indian too... otherwise overall breakfast is good... Soni good service,5.0
"The hotel is best in taajganja ,Agra.It has amazing staff ,the breakfast buffet was included during stay ,which was so delicious,want to visit again,the pool was also clean and clear.ROOM service is also good",5.0
"It's a great location, the staff recommended an early visit and it was perfect. Their hospitality indeed generous, kind and attentive. They booked our forward journey train tickets, good food, puppet show entertainment, live music, what could one ask for on a holiday. Very good, value for money for sure. The marble souvenir shop personnel, kind, hospitable and informative.  Thank you staff for the hospitality.",4.0
"First and foremost, this place is superbly located! The rooms are comfortable and the food at the restaurant is good. We were in family trip provided by company and stayed at Hotel Taj Resorts for one day. Would like to mention that the stay was very comfortable.",5.0
"First and foremost, this place is superbly located! The rooms are comfortable though not luxurious and the food at the restaurant is good too. The staff is very helpful and trustworthy, and a special thanks to the general Manager Mr O.P. Yadav, who took excellent care of us! This was my second stay with them, and I wasn't disappointed. Would recommend this place for short stays, and for families. room tips: opt for rooms on the higher floors.",4.0
