Review,Rating
"During this Covid 19 time also we took a tuff decision to stay at Taj Lake palace, but now we think it was a right decision, they are maintaing all the Hygiene and Social Distancing, all thankx to Rahul Mehta who assisted us at the Welcome and made sure that all our needs were fulfilled. Wahh Taj.",5.0
"We absolutely loved the hospitality at Taj Lake Palace Udaipur when we went there for a dear family member’s Birthday celebration. Everything was organised as per our request be it food, the table or even our photo requests😃The staff was impeccably mannered and very attentive to small details. Waiting to go back again!",5.0
The stay was exemplary. Deepshikha was awesome.The room was excellent. We were treated like king and queen. The hygiene and sanitisation is the best we found in the world. I would like to congratulate Mr Mohanchandran  for the immense hard work on the property during the pandemic. This is the most secured Hotel comparing to Udaivilas and The Leela Palace. We would tell everyone to book this hotel only as you will feel most secured here. The staff also follows all the standard so that the guest feels secured.  Waah Taj and Tajness. Thank you.,5.0
This is the best hotel. Hygiene is the utmost priority for this hotel. And that’s it the only hotel one should book. Thank you team. Thank you Deepshikha Vasant Rahul for the wonderful hospitality. I miss the hotel at this time. making a plan to visit again to enjoy and feel the peace spreaded there. again the best hotel I stayed.,5.0
"One of the most iconic hotels in the world, Lake palace is rightly on everyone's bucket list.. But the charm of staying in the middle of the lake is not complete without the royal care of the attentive staff there.  The palace is much more beautiful from within.. From the lily pond to the various gardens, each corner of the property affords unique views that are more picturesque than the last. Dipped in history, it seems each part of the palace has a story to tell.  We were awed by our beautiful suites- Udai Mahal and Chandra Prakash, The former being in the Janana section, was delicate and elaborate with a large exclusive terrace facing the city palace (where we dined on our final night), while the latter being in the mardana section was bold and stately, with a large terrace,",5.0
It was an excellent stay with all precautions COVID related taken care off. Staff of taj is par excellence. Food was totally hygienic and fresh. Loved the stay. Recommended for all kids and adults above 65.,5.0
"Had a delightful stay, everything seemed so perfect. I had a beautiful lake view room which was so well furnished and arranged. The food and service was also excellent. The staff was very courteous at the hotel.",5.0
"One of the best hotels I have ever stayed. Excellent location surrounded by Lake Pichola, courteous staff, delicious food, great ambience and great interiors in rooms.Check in and check out was smooth Would love to come back here. If you want to stay and want to be pampered like a royal then it is a must visit hotel.Great..great.. Hotel really!",5.0
Thank you Vijyesh and Hemant for the service. We experienced true tajness. We want to come back to the palace. Thank you to the General Manager of the hotel. This is the most secured hotel at the Covid times. Disinfection is done throughout the day. They have raken extreme care on hygiene and santisation.,5.0
After seeing Mr Bald experience I would definitely say that staff there need some manners. Beside this I belive there's to much tension and Staff is not relaxed. Hire a Psychology professional to help you with anger issues.,2.0
"They make you feel like a Royal from the moment you check-in & every moment is made special. An 18th century Palace turned into a luxury hotel,this iconic monument is run as a flagship property by Taj Group of hotels. An experience of a different king this place will sweep you off your feet. One of the most beautiful places in the world situated on lake Pichola with Aravali mountain ranges in background.  People don’t want to leave this place as they just can’t seem to get enough of the Warm hospitality offered by them.",5.0
Have stayed in Taj group but never faced such poor hospitality ever... Rude staff and checking in and out is horrible. it ruined my whole experience of the trip. Food quality is not upto the standard of other Taj hotels!!,1.0
"Be aware of this hotel, staff is arrogant and not professional enough.  Apparently hotel staff is very rude and not trained to handle complicated situations. Please stay away from this particular hotel.",1.0
Your spirits rise as the car pulls up to the edge of the lake.  You are greeted by the staff and music is playing and you are conducted down to the boat.   Everything is perfect and you are ferried across the lake to the island where you are met by the beautifully uniformed staff smiling broadly.  Rose petals rain down from the roof and you are led inside to a lovely reception and given a welcoming drink.   The room was delightful with views of the lake and was very comfortable and sumptuous.   The garden is very pretty and we watched the dancers before dinner.   A fantastic find.,5.0
Very beautiful hotel we felt like royal here. Service was very good. Food and breakfast were delicious. I would like to give 5 star to this hotel brcause it is awesome and worlds best hotel. I would like to come again here.,5.0
  We only wish we could have stayed for more than 2 nights.  From the moment we arrived at the dock to the moment we left we experienced exceptional service. We were showered with rose petals when we arrived and the staff were happy to provide a repeat performance the next day so we could take some photos.    It is easy to envision how the royalty lived here back in the day. The James Bond connection is a great bonus.   All the staff were excellent but Vijyesh Kallal in the dining room really stood out and ensured the we had an unforgettable visit. ,5.0
"We stayed here for 2 nights on our recent trip to India in early March 2020. We were treated like royalty from the moment that we arrived! The service, friendliness and efficiency of the staff was outstanding. The views from our room across the lake was magical. The hotel was so peaceful. The food was delicious. Staying here is not cheap but we felt that it was money well spent.  Would absolutely recommend staying here!",5.0
Choosing where to stay in Udaipur was the easiest part of our India trip.  I have wanted to stay at the Taj Lake Palace for as long as I can remember.  My husband and I always prefer to stay in accommodation that reflects the culture of the country we are staying in and the Lake Palace has that in spades.  We stayed in a historical one bedroom suite with lake view and it was simply stunning!  Team that with the amazing food and incredible staff/service and our stay was one to remember.  It was so peaceful and tranquil being out on the lake and it was a wonderful respite after spending the day in the city.   Would totally recommend staying here!,5.0
We arrived in the middle of the corona virus scare and the first they provided was a Dr to check us out which we appreciated and we were fine.  The staff are a highlight here as well as the great ambience of the whole property.  The rooms are beautiful and very clean.  We went to the spa and had a massage which was excellent. The breakfast was great with plenty of choices.  Highly recommend.,5.0
"Exquisite, incredible, gracious, elegant, wonderful, exceptional, amazing, humbling, kind, beautiful.....and so much more 🙏 The stuff dreams are made of.   Go. Whatever it takes, make sure that at least once in your life you experience the gift of The Lake Palace ❤️",5.0
"My mother and I went to the Taj Lake Palace after few days at the Taj Mahal Palace in Mumbai in order to relax and visit the beautiful city of lakes. The hotel team is professional, friendly and welcoming, always trying to make you feel comfortable and happy.   I highly recommend the sunset cruise on your first day, followed by a visit of the city palace and some local market on the second day. Precious stones and pashminas are high quality and more affordable than anywhere else.  The Indian restaurant is delicious but indoor. The roof top restaurant offers an outdoor romantic, elegant and royal ambiance/view. Both are very different and unique.  A big thank you to Suresh and Rajesh, the amazing tour guide and driver. Without them, we wouldn't have had such a local experience",5.0
"Taj is just WoW...!! After having an amazing and short  trip of jaipur i finally came here to stay in Taj..  Jaipur has heaven on land (Rambagh) and Udaipur has heaven on water..  Lake Palace. Well everyone says expectations hurt but my expectations from Taj is never a disappointment. I wish i could stay here for life.. Staff is very humble  ,front desk beautiful ladies and their wonderful Attire... Food was delicious Room with a that lakeview is just Awww i am fully mesmerized amazed that how they manage these huge property .. anyways afterall this is Taj. My love for India, Rajasthan and ofcourse Taj is just neverending...",5.0
"Very unique experience.. Beautiful hotel. Dream-like experience. Wonderful rooftop dining. Wonderful staff who made this a special memory especially: Prativa and Mr. Navneet Singh welcoming us, Arun (boatman), Suresh (boat guide), Sudarshan (at dock who was especially attentive and personable) and Mr. Jethu Singh  whose big smile always welcomed us.",5.0
"The hotel is unique due to being in the middle of Pichola Lake. It is a lovely setting in a former palace. They do bring out the royal treatment when you arrive in your boat to the dock. They drop rose petals down from above as you enter the front door And a gentleman covers you with an umbrella to shade you as you walk to the inside of the hotel.  The hotel and the grounds are lovely, but they need to pay attention to upkeep in some of the rooms.  When we arrived, there was a man outside our room scrubbing the walls from pigeon droppings.  It is a battle there since they have so many pigeons.  It gets down into the 40’as at night. The heat doesn’t work. They know that, but they don’t tell you. We called because the room was so cold and they brought a space heater. We also had",4.0
"Everything was superb, a lovely historical suite, excellent and attentive staff. Food marvellous and a wonderful bar with James Bond cocktails! Excellent activities. I especially enjoyed the well-informed historian's Palace tour and boat trip.",5.0
"Overall Experience was mind blowing. Right from the time of making a reservation, being well recvd at the airport, smooth transfer and seamless check-in, fantastic room and great dining Experiences of Indian and International Cuisine. Staff are superb and anticipate everyone of your needs.  Kudos to the GM & his Team.",5.0
"We had a wonderful time staying at the Lake Palace and it is in an outstanding location with great service. However, having stayed in Umaid Bhawan Palace and Falaknuma Palace (both outstanding Taj properties) the Lake Palace is not up to this level of service and does not have the same attention to detail.  Having said this, the food at Neel Kamal was superb the menu extensive and the service by everyone outstanding, it is worth mentioning the service of Vijyesh which was truly world class and attention to detail second to none. Disappointingly we did leave this feed back but no one from the Lake Palace sort fit to contact us to clarify or follow up.",4.0
"Wonderful hotel in incredible setting. Arrive by boat and be greeted royally.  The Royal suite we had 117 was stunning, set at Lake level the view was perfect.  The Presidential suite which we also stayed in was very grand with amazing sunset views.  The staff are attentive and charming, nothing was too much trouble. Our private dinner overlooking the city was perfect! 💓💓",5.0
"We ended out tour of India in Udaipur and what a wonderful oases it was. I had see this hotel on a tv travel show and made it a destination. It didn't disappoint beginning with catching the launch for the ride across the lake to be welcomed with rose petals scattered at the entrance from the balcony above. At every turn there are quite places to sit, listen to the tinkling fountains, place chess, read, enjoy a cocktail. There are tiny, candlelit cushioned niches tucked away where you least expect. The buffet breakfast was wonderful, beautifully served and plentiful options in terms of cuisine. The inner court yard and water feature are enchanting with so much to look at. The pool area is stunning with it's views all around the lake, City Palace across the way and the barge where",5.0
"From the boat ride to this island paradise hotel, to the amazing welcome by an incredible staff, to the sheer beauty of the place, and its breathtaking views - it is the greatest!  It should have more than 5 stars.    Ideally, this Lake Palace Hotel should be the last stop on your visit to India.  It is so relaxing, that it is the perfect place to reflect upon all that you have seen and done in your travels.  One should definitely stay at least two nights.  Upon our arrival, we were met by Harsh Gohite, who so warmly welcomed us to the hotel and checked us in.  Then, we were met by the fantastic Anjali Thapa, who gave us a tour of the hotel and took us to our fabulous, immaculate  Room #125, with its stunning lake views of the sunsets over the mountains, and the Monsoon Lake",5.0
We just loved this hotel. Stayed with our two young adult children and we were all blown away by the experience.  The staff are outstanding and the service very attentive but not intrusive. It's in a stunning setting and the grounds are beautiful and well maintained.  Rooms are spacious and beautifully furnished. Breakfast was excellent and the traditional dancing a real treat! We will be back!,5.0
"My wife and I stayed at the lake palace and it was truly an experience. One of the most unique and magical places we have stayed anywhere in the globe. From the boat ride to the hotel, to the rose petals, the room, the dining, the spa... everything was great. The staff was excellent and we had an experience we will never forget. Udaipur is also a fascinating city with wonderful Indian history.  I would highly recommend a trip to Udaipur just to stay at the Taj Lake Palace; you will not be disappointed.  My travel was in November of 2018.",5.0
"Probably... it was the second time in Taj Lake Palace and we felt the same magical touch. The palace is a dream, in the middle of lake Pichola. From the 1st moment everything is just perfect. I would definitely go for it vs. The other luxury hotels in udaipur - there is only one Taj Lake Palace...",5.0
"Guests pass security on the deck, where they also take care of the luggage. Then, you take a boat to the hotel, with mandatory life vests.  On arrival, my husband and I  were welcomed with a musician, a dancer, an embroidered umbrella and a shower of rose petals (but the performers aren’t always there).   The lobby, lounges, bar and courtyard are together in an open space, reminding you that this is a palace.  Daily, at 6:00pm there are musicians, dancers and acrobats, until 6:46. All the property is a marble wonder that smells like jasmine.  There are rooms on the ground floor and the first floor, with no elevators, but the stairs are beautiful and  friendly.   Our room was comparatively small, the smallest we had in our 9 different hotels in India, but with furniture worth a",5.0
"This is a totally unique travel experience and well worth the premium price that you need to pay to stay there. Everything about the stay is to give a taste of what it might have been like to have lived there as a royal. A simply unforgettable and don’t miss experience. There are very few places in the world where you can stay in an old palace on an island with private boat transfer, impeccable service, stunning views and a truly romantic setting.  Yes, as other reviews suggest, the bathrooms are a little dated and are not state-of-the art but they do maintain the authenticity of a former palace and are perfectly clean and work perfectly. For those who want a modern waterside experience then there’s the Oberoi, which is directly in front on the shore opposite the palace..BUT",5.0
"We stay at Taj Lake palace and we looked after by Vijyesh at Neel Kamal for our dinner. It was an absolute pleasure to indulge in the Rajasthani thali followed by the sweet delicacies. My husband loves to cook, this place not exceeded our expectation in terms of taste and service, but also left us with an unforgettable experience. Highly recommend to visit this place.",5.0
"I booked 2 nights in Taj Lake Palace Udaipur with very high expectations. Official photography is really beautiful, it was highly recommended by a friend, hotel architecture and setting seemed to be really unique. The truth is that is a nice 250 years old building which´s main attribute is to float on Pichola Lake. Architecture is nice but nothing great compared to other Rajastani Palaces or buildings. Most rooms are set in a two story squared building, open air corridors disposed around a central garden. Garden has really magnificent trees and plants, but is not well maintained, at least to ¨Palace¨ or ¨European¨ standards, however I understand that seasonal changes and harsh climate has a part on it, however more maintenance is needed. Personnel is really up to make your stay",3.0
Loved every moment at this hotel. The arrival by boat and the welcome was great fun and the check-in was quick and easy. On the first night we stayed in a room overlooking the courtyard which was lovely. On the second night we were moved to a lake-view room which was magical. We thoroughly enjoyed drinking cocktails at the bar whilst watching the local dancing and had a great evening meal in the Indian restaurant. When visiting make sure you catch the history tour of the palace - it really brings the place to life.,5.0
Absolutely best hotel service restaurants .I wish I could live there forever Everything about the hotel was magnificent A True palace in everyway. Even has a swimming pool overlooking lake picola which is also beautiful.,5.0
"From the short boat ride to checking into your room this a fabulous place! They great you at the entrance of the hotel with such warmth and happiness! There is a person standing on the balcony above where you enter the hotel and they are dropping flower petals onto your head, they welcome you with a delicious drink. Each room is different and special! Dinner in the restaurant was delicious and service was excellent. Breakfast buffet was wonderful too. Wonderful place not to be missed while in India.",5.0
"From the moment we got picked up at the airport to the hotel it was a royal treat.  The staff is extremely friendly and customer service is beyond words - ROYAL.  We choose Taj for our 25th wedding anniversary - the whole experience was very surreal.  They took care of us and made us feel on top of the world.  A must stay in life time, was a true bliss for my husband and I.    ",5.0
"The hotel lives up to its ranking as one of the best hotels in the world. Taj Lake Palace is a converted palace situated in the middle of Lake Pichola. The building is a pristine white that glistens in the lake around it. The entrance to the hotel is through an exclusive pier and a short boat ride.   The palace hotel welcomed us by showering us with rose petals and with friendly smiling faces. The inside of the palace is even more beautiful than the outside, with a courtyard and lovely music, birds chirping, a lily pond and a small garden just makes you want to sit back and relax. It was hard to leave the palace for sightseeing!  What makes the hotel really special is not just the beauty of the property and it’s location, but the people who staff it. They go truly above and",5.0
"This former summer palace is now a palace for the discerning traveller. Built on an island in the middle of a lake, one understands why Udaipur is called the ‘ Venice of the East’. Service is impeccable from the greeting at the boat one takes to the hotel to the time you leave. 3 restaurants with excellent food. As our luggage was lost by the airline, the hotel supplied a  complimentary ‘stress kit’ with pajamas  etc. to get us through. Beautiful garden courtyards lit up by floating candles at night. A short tour telling the history of the palace. Truly a magical  place.",5.0
"Fantastic to relax, de-stress and enjoy the property in the middle of a lake. Its beautiful and breathtaking views from almost every corner. if you are planning to be in India and visiting places - make sure to make this a part of your itinerary - go for it!",5.0
"No one can beat the Taj hospitality. We had stayed at this beautiful property to celebrate our 10th wedding anniversary. Must say it was the awesome experience any one can have,At the moment you stepped out from the boat you have been welcomed with the beautiful royal umbrella by a smiley face of  Mr. Ranawat and with the rose petals showered on u with the magical and secret tip.....just wow. The moment you enter the beautiful lobby everyone is there to meet and greet you that you are a special part of the family We have been greeted by the young gentlemen Siddharth who took us to the room by explaining every single detail of the property. Our room was over imagination, can not even express our feelings in words. Dinner at Neel kamal restaurant which serves authentic rajasthani",5.0
I visited this hotel last month for business purposes I stay for two days the hotel is awesome the rooms and interior are so inovative the service was also very good all the staff of hotel are very much polite and humble to guest.,5.0
"There are few places in the world which are as exceptional as this.  Given that it is such an iconic location the staff could become blasé but far from it, here we experience the most attentive caring, efficient, charming staff of our whole trip.  Thank you for making this an unforgettable experience.  Special thanks must go to Prativa Chettri allowing us to stay in such a wonderful room.  We will have to return.",5.0
"After much excitement planning to stay one of our last nights in this luxury hotel, the overall feeling was a bit disappointing. And it was more that we were missing the authentic touch and flavor of Rajasthan after traveling for many days through Rajasthan. For us it was not worth spending the night here which was our conclusion after checking out. It feels like being somewhere in Italy (Venice or Capri) and once inside the hotel after the traditional welcoming it has this European atmosphere. It did not feel that we were in Udaipur at all. In the evening besides the cultural program, there is not much to entertain besides enjoying your dinner. We had a late dinner in their worldclass nominated restaurant Bhairo but the food was comparable to other restaurants in Europe where i",2.0
We choose this hotel for our last day in India. My goal was to have a perfect last touch of Indian luxury. It was a perfect choice!! It’s not just an hotel it’s an incredible experience. the place is much nicer than a photo can describe.  but what made the difference were the wonderful people who welcomed us and pampered us.  You made me feel like a princess and I will never stop thanking you! ,5.0
Special commendation to Ayush in the restaurant who was very detailed and helpful in explaining the different dishes. His service was impeccable.He is an asset to the Taj. You can feel as a royal coming here.,5.0
"A truly memorable experience of staying at this iconic palace, made even better by the excellent staff and service. Form the moment you arrive they make you feel like royalty and spare no effort to ensure your comfort. A highly recommended option for anyone looking to enjoy one of the best stay and service in the world.",5.0
"“Timeless elegance in a relaxing setting on the lake”. We had a great time.  We stayed in Sajjan Niwas facing the lake and Jag Mandir Island Palace -– it’s a perfect example of the luxurious and opulent style of the Rajput that travellers come to Rajasthan to soak up..  Beyond the relaxing atmosphere, the next best part was the fantastic food and excellent hospitality. Our stay was above and beyond.   We would highly recommend a stay at this hotel.   ",5.0
"The Taj Lake Palace provides a rare exception to our general view that luxury hotels are not worth the price. While we can afford to stay in luxury hotels we usually avoid them because we often feel ripped off, paying a price that exceeds the value. The rich history, together with exceptional guest services (led by Pratibha Sharma) leave us encouraging our friends to visit and will bring us back again. This is a unique, one of a kind experience.",5.0
"A great hotel from the Taj Hotels in the middle of the lake at Udaipur where James Bond Octopussy was partly filmed. What makes this hotel so special is the location, the restaurant on the roof and the staff. However everything about and at this hotel is excellent. Well worth staying at. We were upgraded part way through our stay and both rooms had great views. Rooms are serviced well. Lots of free water. Wi-Fi is ok, but a bit slow. Transfer from the lake edge is from the hotels private jetty and is by hotel boat which is free and ready whenever you want to go back and forth. A lake tour together with a hotel history tour is worth doing. Highly recommended.",5.0
"I spent 2 days at Taj lake palace with my wife and daughter and we absolutely loved our stay. This was our first stay at a heritage property and an unforgettable one. Some highlights: - Firstly, the staff was just the best I have ever encountered in any hotel I have stayed in across the world. Sidharth at reception was a delight and so helpful for anything and everything we needed. The room upgrade we got was also wonderful. The serving staff at the restaurants were immensely considerate... The chef personally came to us and asked us if he could cook something special for the child. All of this made our stay truly special. - the decor of the palace and it's maintenance is top notch. The rooms are all beautifully done and the common areas have also preserved the royal feel of the",5.0
"Don’t have words to describe this place. Amazing, excellent, breathtaking, beautiful, surreal, politeness, respect,  just so heavenly. 1st time in India, was a bit skeptical in coming for our 25th anniversary but TajLake Palace has made all our dreams a realty. Will be back for sure.",5.0
Outstanding attention to detail!  Rooms are wonderful and the location can't be beat. Food is to die for. Had the best meal in India here. The garden patio is sublime and even more so in the evening at cocktails. Sheer perfection.,5.0
"We had the most wonderful two nights at this beautiful palace.  I cannot recommend it more highly.  The staff are so welcoming and attentive.  The building beautiful, an oasis after a long days travelling.  Its a wonderful base to visit the rest of Udaipur.  It has to be one of the world's wonderful hotels.  The Concierge Shubhi, especially, made it a visit to remember.  Thank you to all the staff.",5.0
"Just left the Taj Lake Palace after a return visit.  The hotel, it’s location, the service (the food on the rooftop restaurant ) are all great.  No plans to repeats all the positive feedback on this site but did want to highlight Prativa (spelling?) who was fantastic.",5.0
"We spent two nights here in the former palace and it is spectacular.  The seething on the lake allows for fabulous sunrise and sunset views. The rooms make you feel like you are on a ship since you are surrounded by water.  They are very comfortable and the staff are just outstanding. Bothe restaurants that we tried were very good, serving Indian or Mixed cuisines.  ",5.0
Rude and abusive security guards. Do not stay here  Guests were abused and accused of crimes and chased and threatened by security guards simply for trying to check in. Disgusting behaviour from the staff,1.0
"What a phenomenal experience.  From the moment we set foot on the dock to the time we were redeposited there the next day we were treated to first class service in a delicately beautiful setting.  Just walking through the gardens and rooms was magical.  We had a king size bed overlooking the lake. It was beautifully decorated with inlaid furniture and elegant bedding.  We used the spa for massages and had dinner at the restaurant on the roof, which was delicious, and termed by one of travel companions the best he had ever had. The breakfast was the best we had in India, huge buffet and a delicious selection of western and indian hot breakfasts made to order.  The folk dancing was beautiful to watch and I enjoyed the yoga class in the morning.  Would go back here in a second,",5.0
"This has to be the most photogenic place I have ever visited.  When I checked in I realized that this was the place where Maud Adams lived as the title character in the important Roger Moore Bond film Octopussy.  The studies and immaculate Taj service was evident every step of the way.  Given the quality of the setting and architecture  it would be easy for the place to rest on its laurels but the food at both of the restaurants we sampled was of a very high quality and the service was affable and attentive.  The only compromise made is related to the ancient mature of the space.  The plumbing in the bathrooms is not world class and the room we had, while incredibly pretty and well decorated (and cozy like a berth on a cruise ship) , was not large.  And the spa facilities do not",5.0
"Staying here is an unforgettable experience: beautiful location, arriving every day by boat to a palace, lovely gardens, live folk music and dance....and fantastic personalized service. A truly special way to spend a few days. ",5.0
"Easily the best hotel experience I have had in the 25 years of my life. I was there with my wife for our first wedding anniversary and we couldn’t have picked a better place to stay at. Everything is perfect - the food, the location, the service, the facilities, the history. If you want a one-of-a-kind experience and don’t mind the cost, book your stay now. ",5.0
"Truly this is what hospitality in a great hotel should be from check-in to check-out you are treated like a king and the great staff make you feel like royalty. Their restaurants i.e. Neel Kamal, Jharokha and the Amrit Sagar Bar are great places to while away your time.  The staff are great and I want to specially mention Chef Joshi, Chef Abhishek, Anjali and Prativa(who took special care), Apurba and Pooja at Neel Kamal, Yuvraj at the floor level, Simran, Roshan and Rohit for making our stay memorable.   A great hotel with great experience",5.0
"Everything about it is superb - food, service, accommodations! From the moment you set foot on the private pier for transfer by boat to the hotel, you feel like a Maharaja.Their breakfast was, without a doubt, the best in our 3 weeks in India.  Possibly the best experience of all was dinner on the rooftop at their outdoor fine dining restaurant, ranked as one of the most romantic in the world. The extraordinary view of the City Palace and delicious food made for a most memorable experience.",5.0
"Two of us stayed here for a couple of nights between Christmas and New Year. it is every bit as beautiful and magical as you would hope it to be - a real bucket list destination.  Yes, it's horrendously expensive, but worth it for a short stay. We didn't leave the hotel whilst we were there, choosing to enjoy everything on offer rather than to go into Udaipur. Afterwards, we transferred to a hotel in town which we used as a base to explore from. This seems a sensible way to go about it (unless you have deep pockets).  The hotel without doubt deserves its plaudits, but I think it's worthwhile pointing out a few things just to keep some sense of perspective.....!  1. It's quite a lot smaller than we imagined.  2. The 'gym' is tiny.  3. We were upgraded to a lake view room, and it",5.0
"If you want to experience royalty, then you must stay at TAJ LAKE PALACE.  Excellent service, outstanding food, royal ambience are only a few words which describe this Hotel. We have stayed at various properties of Taj Group of Hotels, but staying at Taj Lake Palace is an unforgettable experience.",5.0
This gorgeous hotel is located in the beautiful city of Udaipur. The location in the middle of the lake makes it unique. It is a gorgeous hotel with an incredible location. This is topped by its warm and impeccable service. I would classify this as a 8 star hotel. Amazing views from each hotel room with other spaces to enjoy the 360 roof top views.,5.0
This is likely the most beautiful hotel at which I have ever stayed.  The New Year's Eve party was AMAZING with the best dancers and musicians you could imagine in India.  Our family had a wonderful time.  We are grateful to the staff who are extremely attentive.  We will be back!,5.0
The ambience and hospitality provides a memorable experience and justifies the price tag. Staff are extremely courteous and make every effort to please the customers. Don't miss the guided palace visit in the evening followed by a  complimentary drink. One can skip the boat trip to visit Jagmandir lake palace and save an hour and half.,5.0
I love the udaipur city and my dream was that I live and explore taj lake palace hotel in udaipur .and today my dream come true what a amazing view of hotel in centre and water was wow hotel was amazing lovely great food and nice affordable price,5.0
"It was a pleasant and positively surprising staying. Beyond the well taken care heritage property, the magnificent view, splendid placement, the well trained staff always attentive to the whole picture (and also to the details), made this trip a unique experience to our 25th wedding anniversary.",5.0
"We spent one night at Lake Palace in the Niwas Suite on our honeymoon on 22 Jan 2019 and it was clearly the best experience i have ever had in a hotel.    Aside from my wife being showered with rose petals on arrival, we experienced unmatched service and our personal butler, Prem Singh, was everything management could want in an employee - top notch in our book.  We have and will continue to recommend this hotel to everyone we speak to and extol the unmatched service of Taj.  Thanks for an amazing and unmatched experience",5.0
An amazing welcome as you step of the boat and into the hotel. beautul  experience in the courtyard having a drink and watching the daily performances given by the dancers and the singers. great food and service in the main indian restaurant absolutely faultless. thank you for making my family feel so special.,5.0
"We have travelled the world and stayed at many fantastic places but this is definitely one of the best, if not the best.  This is the former Summer residence of the Raj of Udaipur.  We visited the current city palace, that everyone tours, and this hotel is much nicer because it is a living place and it has had an outstanding restoration. Service is outstanding - best we’ve ever had.  The place is beautiful and incredibly charming.  We visited the Oberoi Udaipur for dinner, and got a tour, and while this is a beautiful hotel it is modern and does not have the same charm as the Taj Lake Palace.  Strongly recommend this hotel.",5.0
"Magical place with spectacular service. It’s a fairytale experience. We started in a standard lake view room which was beautifully appointed but on the small side, however, intoxicated by the atmosphere we decided to upgrade to a suite. Sorry kids, there goes your inheritance, but it was worth it. Spend the money you won’t regret it.",5.0
"very friendly staff, great food - chefs and servers went out of their way to accommodate our difficult dietary preferences.  beautiful room, tranquil setting. brilliant way to spend new years eve with our six year old daughter. ",5.0
Simply inquiring about the rooms was met with over the top hostility from staff to the point we felt threatened. They wanted to charge for boat service to the hotel before we could even see the hotel. Ridiculous.,1.0
"From the moment we were met at the private jetty, where we stepped into a motor launch which sped us off to this magical place, to the moment we left was pure pleasure. You are met with cascading rose petals and a warm welcome by all the staff. Words cannot really describe this dreamlike experience. The hotel is exquisite but the service is what makes this hotel so very special. Cannot praise the staff highly enough. Each and every one of them made us feel so special. A perfect place to end our 12 magical days in India.",5.0
"From the warm welcome at the Jetty ride, followed with fresh juices and milkshakes. The staff was very courteous and friendly which made our stay very comfortable. The view from the coffee shop was mesmerising. The food quality was exceptional and too the service. The best place to rejuvenate yourself in Udaipur is The Taj Lake Palace..",5.0
I rarely write reviews. Don’t think twice - just stay here. Unforgettable. The palace and location are magical. All the staff are wonderful - they treat you like royalty. Special thanks to Dilip Nair (Director of F&B) and Anjali (Guest relations). ,5.0
I only want to comment upon the staff because they just make this hotel. Obviously it's a stunning palace and beautiful beyond words but the kindness and warmth of the people who work here is what makes it so special. Nothing is too much trouble and they go beyond your expectations to make you happy. Thank you everyone but especially our hostess who was so lovely I will never forget your kindness towards us both.,5.0
"If you want to feel like a princess, treat yourself to this hotel From the moment you arrive and they escort you from boat to front door under umbrella and shower of rose petals, to entering the lobby, the pampering begins. Rooms were a bit smaller than we had in other hotels, but the service made up for this Entertainment in the evening and excellent food in their restaurants Morning breakfast buffet was one of the finest we had while traveling in India  ",5.0
"It is heaven on earth, it is the best palace we stayed in till now. Service was the best and lot of activities can be done in the Taj itself. It is well placed on Lake Pichola !!! Our special thanks to the staff and especially to Pratibha Sharma who really took care of us !!!",5.0
"What an absolute pleasure. A beautiful setting in the middle of a lake. The building is over 300 years old but it is not the reason to go there. The view, the food and the people. The property is old and is not a tech hub but the food...ah the food. This is a place one goes to get fat on rich dishes. The people and the way they approach service should be taught in hospitality schools world wide. Go. Enjoy. You won’t regret.",5.0
"My husband and son and I stayed here for a few nights, it was magical. The staff is fully attentive and yet gives you plenty of privacy. Everything from the arrival, to nightly dancing and music, to private and restaurant dining is flawless. They used to allow the public in for high tea and dining but no longer. All the facilities are for the guests only, which means there is always availability for your dining and spa arrangements, even last minute. Everything is orchestrated beautifully. We have compared to other 5 star resorts and this beats them all. Choose this place over the Oberoi and other nearby Udaipur resorts - you won’t be disappointed.",5.0
"Dining by the Lily pond at the courtyard with special menu to celebrate our wedding anniversary. Celebrations started with folk music in courtyard with beautiful wine.  Splendid service by Pradeep, Chef Ajay and Sandeep as the whole experience of 4 hours 3 course meal was crafted by Yashwant Singh, Asst F&B manager who deserves an applaud.  Taj lives by its image of being the perfect hosts and making a lifetime experience.  Three cheers! ",5.0
"Our stay at Taj was nothing less than a dream holiday. It was the first experience for my daughter at Taj and we were so happy to have chosen Lake Palace. Every little detail was truly royal and personal - the welcome with the rose petals, a delicious cake to welcome my daughter, beautiful gifts to make her happy, even the charging wires were neatly arranged after the room cleaning.   The palace is exquisite and there are no words to describe the beauty which is being well taken care by Taj.   We would like to make a special mention about Abhishek who took such good care of us in the restaurants and during the breakfast. He ensured that we tried a variety of things and they were brought to our table even before we asked for.   Overall a life time experience and must try. ",5.0
"This World class luxurious hotel is perfectly located on the beautiful lake in Udaipur.  Upon entering the hotel, you are warmly welcomed by the friendly staff. The hotel is absolutely beautifully and classically decorated with a sense of true Royalty & Richness.  The rooms and Suites are grand and exquisite. Signature speciality restaurants at it's best with fine dining on their boat. Breathtaking views of the main attractions all around the hotel.  Superb cuisine and excellent service.  Lovely landscaped gardens and pool area with the world renowned Jiva spa.  Overall an absolutely exquisite hotel on the lake which I highly recommend.",5.0
